startx,starty,goalx,goaly,imagenumber
73,76,83,7,171
72,104,42,113,171
78,59,110,3,171
82,40,113,17,171
118,38,83,106,171
111,37,58,113,171
84,82,115,40,171
84,108,111,5,171
80,76,78,117,171
25,15,113,46,171
117,51,85,111,171
24,116,118,69,171
73,44,115,82,171
81,64,85,97,171
13,111,90,69,171
117,34,30,113,171
87,104,1,105,171
69,19,114,32,171
86,100,81,27,171
38,113,79,45,171
118,109,83,54,171
89,96,75,24,171
117,28,80,103,171
2,115,35,110,171
78,110,59,105,171
80,33,50,113,171
112,16,55,17,171
7,106,82,44,171
117,4,80,106,171
79,55,116,104,171
42,109,53,16,171
108,46,89,73,171
109,2,80,64,171
118,63,14,109,171
72,45,71,12,171
88,62,116,57,171
84,84,83,89,171
118,43,91,23,171
84,69,69,107,171
72,46,74,52,171
21,104,73,57,171
116,29,112,55,171
72,45,90,27,171
85,52,65,109,171
15,111,46,112,171
75,60,115,22,171
84,13,110,35,171
8,106,4,17,171
114,30,81,67,171
75,68,21,19,171
73,78,3,116,171
75,23,81,55,171
39,13,37,13,171
17,110,77,74,171
74,28,82,33,171
117,116,62,109,171
18,111,73,55,171
118,76,115,23,171
86,45,9,14,171
82,102,30,111,171
60,12,118,29,171
20,13,115,47,171
90,75,78,9,171
112,116,21,115,171
72,56,8,105,171
71,117,69,103,171
20,14,18,107,171
88,117,18,107,171
21,14,75,56,171
12,105,69,14,171
69,18,75,58,171
79,67,39,15,171
21,105,82,47,171
81,29,109,7,171
19,116,62,14,171
77,108,116,6,171
76,107,83,41,171
67,19,7,117,171
67,13,83,15,171
86,108,80,14,171
12,116,78,79,171
116,82,13,111,171
46,16,29,12,171
71,8,70,109,171
117,75,12,109,171
13,106,42,14,171
111,14,33,110,171
118,39,71,23,171
79,58,81,3,171
47,109,116,21,171
57,112,81,63,171
2,117,53,107,171
83,115,86,62,171
71,29,14,13,171
40,107,83,47,171
78,4,118,2,171
81,19,86,64,171
20,107,76,38,171
79,29,0,12,171
115,48,90,81,171
85,32,108,4,171
114,3,39,103,171
118,114,10,115,171
77,26,71,27,171
111,21,46,113,171
72,63,75,115,171
118,97,72,67,171
78,63,83,20,171
72,2,74,73,171
84,4,108,46,171
67,20,34,104,171
82,81,53,114,171
82,20,75,49,171
63,10,79,28,171
81,85,76,28,171
115,112,112,22,171
116,114,35,15,171
118,48,115,34,171
72,58,75,76,171
66,7,115,64,171
76,12,117,55,171
112,14,64,10,171
82,12,80,112,171
39,111,19,116,171
73,38,89,72,171
116,87,6,108,171
42,17,35,17,171
105,3,91,25,171
83,2,77,13,171
116,68,71,107,171
113,68,81,16,171
70,104,73,29,171
85,65,39,114,171
63,116,85,2,171
65,116,84,96,171
82,27,79,82,171
113,57,118,71,171
82,8,78,106,171
110,29,80,11,171
113,34,84,15,171
79,61,115,14,171
113,68,26,111,171
21,22,42,68,172
19,43,1,58,172
38,71,6,49,172
22,28,7,107,172
13,98,75,64,172
18,87,117,53,172
10,95,85,55,172
91,118,10,113,172
116,60,74,77,172
31,83,88,62,172
9,115,28,99,172
8,65,93,42,172
65,74,73,43,172
10,85,60,85,172
39,93,118,32,172
63,111,96,41,172
100,40,19,93,172
15,52,9,50,172
31,106,79,47,172
66,77,11,27,172
38,84,70,67,172
5,60,6,22,172
3,33,53,110,172
62,117,95,54,172
24,87,42,118,172
11,8,8,37,172
65,69,16,66,172
19,6,26,85,172
96,46,4,103,172
111,19,105,114,172
109,35,106,60,172
17,87,16,87,172
70,111,72,114,172
113,80,19,112,172
116,51,0,31,172
111,117,14,16,172
59,105,93,116,172
27,107,54,65,172
98,99,1,28,172
102,22,67,87,172
1,48,76,42,172
26,81,8,109,172
6,17,80,25,172
17,22,90,20,172
55,98,76,58,172
7,38,99,89,172
5,36,96,17,172
18,118,50,75,172
74,17,83,107,172
101,80,3,67,172
95,94,75,110,172
50,96,53,65,172
117,78,82,88,172
19,103,103,20,172
80,116,106,72,172
115,90,20,94,172
5,6,4,72,172
75,24,92,105,172
94,52,8,64,172
99,59,20,57,172
93,41,9,25,172
76,91,17,67,172
4,71,9,74,172
19,110,86,37,172
36,117,1,109,172
44,71,92,85,172
10,117,107,78,172
9,84,34,112,172
102,20,79,86,172
82,23,8,72,172
75,79,12,106,172
107,92,1,21,172
75,29,46,99,172
13,74,97,16,172
83,56,117,89,172
23,63,104,37,172
37,83,8,99,172
115,39,71,19,172
39,109,53,82,172
94,115,105,87,172
8,91,14,30,172
95,27,114,68,172
88,85,62,104,172
14,87,37,103,172
89,117,9,72,172
15,28,93,114,172
11,92,105,13,172
27,88,76,46,172
64,69,91,106,172
24,105,87,47,172
3,75,85,111,172
77,43,97,105,172
117,96,76,110,172
18,24,90,76,172
7,47,32,114,172
117,32,95,69,172
72,116,72,70,172
70,118,118,50,172
12,64,71,62,172
118,46,1,89,172
115,60,110,105,172
102,103,74,41,172
44,99,52,116,172
95,81,11,62,172
58,115,9,40,172
106,79,0,6,172
94,39,112,46,172
17,96,101,56,172
98,62,58,67,172
74,31,51,63,172
52,95,78,38,172
6,113,26,113,172
43,63,74,73,172
20,91,114,22,172
31,96,78,70,172
11,36,16,61,172
57,70,51,85,172
85,110,3,35,172
53,111,111,88,172
9,90,30,89,172
9,31,21,15,172
112,41,91,81,172
112,113,39,77,172
103,16,116,96,172
84,93,94,25,172
95,89,12,16,172
106,57,86,87,172
118,29,37,100,172
98,27,1,61,172
13,54,78,98,172
114,28,109,111,172
89,54,94,32,172
91,25,74,72,172
43,91,13,81,172
89,83,65,110,172
14,46,101,85,172
24,113,41,99,172
80,92,5,109,172
41,109,85,62,172
58,75,36,97,172
101,85,8,85,172
69,89,83,42,172
77,26,15,29,172
58,92,14,47,172
6,101,83,106,172
77,47,11,105,172
78,82,3,77,172
98,47,15,111,172
84,83,35,84,172
113,105,74,101,172
95,66,113,40,172
19,16,17,103,172
112,115,114,49,172
103,72,13,91,172
5,117,114,88,172
48,83,93,27,172
56,76,73,101,172
96,117,100,29,172
77,74,100,80,172
109,118,47,80,172
4,42,8,8,172
57,94,38,102,172
26,94,108,68,172
9,62,8,30,172
8,16,14,74,172
84,51,19,35,172
1,17,82,59,172
101,23,8,55,172
80,72,19,39,172
98,86,102,50,172
59,112,0,10,172
7,80,8,93,172
91,41,12,98,172
51,109,110,59,172
97,95,43,94,172
101,108,8,29,172
3,54,51,113,172
78,62,96,51,172
94,45,4,28,172
44,95,25,95,172
96,31,61,79,172
7,45,84,112,172
84,116,104,61,172
106,47,63,76,172
73,102,112,114,172
0,100,5,114,172
63,112,5,30,172
21,82,117,82,172
2,62,88,50,172
17,115,94,69,172
101,78,66,111,172
101,115,69,84,172
97,116,84,72,172
110,32,115,31,172
11,12,102,48,172
71,83,38,106,172
85,75,110,71,172
92,115,58,108,172
17,99,83,114,172
12,103,13,116,172
90,43,98,27,173
96,51,7,22,173
100,44,35,84,173
89,20,112,62,173
20,18,100,39,173
118,35,111,69,173
104,118,116,74,173
108,76,33,20,173
31,24,96,108,173
108,108,20,27,173
96,85,65,34,173
102,27,83,80,173
111,16,100,111,173
74,39,11,22,173
3,20,116,55,173
49,56,43,41,173
118,31,104,75,173
101,104,32,23,173
86,63,78,39,173
116,23,46,80,173
45,80,4,31,173
10,40,3,39,173
82,34,81,38,173
96,76,110,62,173
90,114,47,52,173
97,32,34,1,173
47,16,102,24,173
24,5,77,32,173
88,95,44,37,173
56,36,114,39,173
91,93,90,7,173
36,22,13,36,173
55,82,110,94,173
115,101,113,97,173
8,8,100,68,173
69,23,98,80,173
117,57,56,78,173
66,30,35,18,173
113,13,100,72,173
116,74,103,115,173
51,56,10,11,173
93,47,17,26,173
100,12,116,88,173
53,75,19,9,173
80,32,89,109,173
24,2,0,35,173
76,34,94,102,173
52,19,1,1,173
107,118,118,78,173
103,61,5,28,173
100,118,83,45,173
111,11,16,4,173
37,21,110,58,173
84,82,11,19,173
90,34,97,19,173
110,23,48,80,173
108,79,47,97,173
47,61,89,86,173
87,113,91,103,173
43,43,103,15,173
50,114,112,11,173
95,25,26,14,173
44,0,95,42,173
84,39,35,24,173
85,3,77,41,173
113,91,99,66,173
94,38,99,42,173
51,89,92,2,173
84,87,107,47,173
14,16,76,2,173
99,52,88,65,173
100,2,115,107,173
41,36,93,31,173
47,40,47,52,173
8,5,84,35,173
113,59,42,35,173
69,33,50,68,173
105,113,110,86,173
20,18,93,1,173
23,5,97,9,173
117,19,110,48,173
39,24,106,52,173
18,18,102,19,173
93,104,116,16,173
3,33,111,116,173
37,24,112,95,173
98,29,100,19,173
56,110,111,112,173
9,12,76,0,173
97,114,92,95,173
49,21,88,32,173
86,33,45,17,173
80,1,24,9,173
61,21,104,75,173
111,43,53,1,173
86,21,72,27,173
110,7,85,35,173
31,85,117,18,173
107,50,40,19,173
106,18,41,22,173
57,39,42,25,173
115,93,116,116,173
30,33,99,2,173
56,66,83,79,173
17,20,103,39,173
11,29,72,27,173
7,3,84,72,173
78,33,48,42,173
89,33,83,85,173
42,57,49,114,173
118,41,109,39,173
71,21,88,66,173
90,77,108,61,173
58,29,45,19,173
86,79,97,76,173
110,5,109,45,173
117,105,13,42,173
45,64,87,28,173
74,17,93,75,173
112,30,93,69,173
116,29,11,13,173
99,16,48,81,173
55,112,114,48,173
11,34,100,84,173
105,57,8,2,173
87,79,52,68,173
47,2,75,27,173
18,13,104,28,173
54,64,109,110,173
5,32,118,46,173
83,82,87,24,173
113,6,21,24,173
61,25,52,31,173
103,37,11,15,173
86,21,74,27,173
91,80,88,95,173
34,109,12,42,173
111,65,43,35,173
5,40,82,30,173
99,116,51,63,173
93,89,100,70,173
16,17,36,32,173
105,83,50,26,173
108,73,89,77,173
112,66,63,16,173
43,69,114,84,173
77,39,31,82,173
105,28,54,110,173
9,16,13,34,173
116,39,96,101,173
86,50,97,91,173
84,57,106,98,173
76,20,108,13,173
53,22,97,97,173
104,66,102,74,173
101,50,107,111,173
96,69,109,13,173
6,7,54,75,173
102,43,50,87,173
47,28,4,10,173
110,70,2,3,173
26,10,9,35,173
112,41,47,40,173
3,29,102,49,173
65,39,114,86,173
44,67,118,110,173
92,100,116,99,173
43,63,107,75,173
96,84,45,26,173
63,26,89,111,173
9,22,87,38,173
87,105,42,17,173
81,39,1,13,173
89,1,89,27,173
85,19,117,81,173
27,38,96,32,173
104,72,83,117,173
98,5,109,53,173
82,35,94,91,173
103,71,12,19,173
116,81,27,23,173
115,15,1,40,173
83,21,79,39,173
14,16,41,117,173
45,35,54,66,173
82,33,18,26,173
53,17,31,27,173
38,31,112,41,173
92,24,87,62,173
41,21,89,85,173
84,103,24,26,173
105,31,111,3,173
23,16,116,50,173
101,68,54,38,173
29,29,44,31,173
114,14,53,72,173
5,37,108,20,173
37,28,86,25,173
77,35,87,79,173
117,69,18,6,173
112,118,33,89,174
110,55,49,87,174
28,42,46,95,174
28,81,94,114,174
90,117,41,102,174
104,71,42,115,174
88,108,102,80,174
42,97,86,118,174
96,5,93,46,174
32,102,89,31,174
113,8,114,8,174
107,38,113,111,174
102,6,107,83,174
39,88,28,21,174
25,90,98,72,174
100,102,44,24,174
102,84,89,24,174
23,84,95,44,174
94,45,85,80,174
94,67,50,1,174
46,0,26,30,174
103,105,101,117,174
46,73,104,66,174
46,23,114,65,174
99,9,24,62,174
21,18,115,66,174
27,82,47,71,174
98,98,116,53,174
114,106,47,108,174
53,92,51,90,174
100,79,18,84,174
113,48,39,82,174
113,82,105,23,174
111,97,117,7,174
109,29,22,41,174
114,14,99,79,174
50,93,43,84,174
111,52,99,77,174
90,1,20,27,174
53,73,102,29,174
105,98,20,68,174
93,0,30,117,174
115,57,107,95,174
118,70,36,41,174
41,54,97,17,174
29,6,50,5,174
55,20,27,40,174
108,32,39,5,174
36,93,34,115,174
54,13,25,72,174
91,14,33,94,174
107,53,28,56,174
48,112,47,105,174
102,23,107,71,174
28,26,93,111,174
112,58,111,28,174
25,49,118,14,174
38,107,45,34,174
33,89,98,41,174
23,25,92,42,174
114,57,53,25,174
104,64,28,1,174
41,36,36,13,174
111,19,100,98,174
51,3,44,70,174
118,24,114,57,174
37,83,54,33,174
23,111,93,115,174
34,27,29,26,174
98,16,36,84,174
104,111,35,61,174
42,54,44,16,174
90,53,23,32,174
87,73,96,69,174
113,111,44,51,174
36,26,96,103,174
41,108,112,66,174
107,59,89,8,174
102,116,96,87,174
103,16,43,45,174
88,97,48,6,174
107,32,98,116,174
39,82,23,63,174
100,37,106,86,174
33,93,96,51,174
107,51,83,61,174
100,66,98,69,174
109,66,84,18,174
85,83,31,0,174
43,16,52,1,174
113,27,90,18,174
92,1,44,91,174
89,65,91,49,174
26,81,84,56,174
105,108,26,0,174
47,74,84,52,174
111,85,109,12,174
27,118,27,75,174
45,95,32,65,174
98,118,55,11,174
114,86,28,100,174
49,87,112,68,174
38,63,99,84,174
87,58,112,9,174
93,70,108,44,174
52,109,52,92,174
118,76,101,117,174
28,114,94,97,174
18,92,40,0,174
53,0,96,113,174
90,68,51,67,174
22,45,94,118,174
45,40,54,98,174
39,91,91,101,174
118,32,91,24,174
94,99,22,102,174
111,14,21,11,174
47,87,38,4,174
39,0,96,21,174
103,65,44,10,174
87,15,30,113,174
35,26,104,78,174
31,48,23,13,174
95,102,85,100,174
39,117,90,24,174
107,87,25,22,174
94,6,101,69,174
110,19,30,56,174
36,34,111,62,174
112,26,117,25,174
105,59,106,3,174
52,43,52,75,174
102,37,35,113,174
39,106,101,80,174
90,92,28,44,174
33,65,95,89,174
107,113,33,31,174
118,79,113,88,174
97,77,23,40,174
27,59,111,79,174
49,90,116,59,174
112,63,30,75,174
17,2,96,21,174
104,81,22,91,174
94,118,53,87,174
105,116,118,54,174
103,46,112,85,174
118,41,97,58,174
104,55,49,0,174
94,81,94,106,174
113,1,93,116,174
93,55,39,72,174
118,88,103,63,174
35,70,113,7,174
22,26,87,2,174
99,70,40,89,174
29,105,92,6,174
87,61,85,42,174
118,98,90,88,174
109,83,92,91,174
26,96,40,104,174
31,10,29,88,174
33,24,101,43,174
107,28,19,43,174
110,5,45,11,174
110,79,87,93,174
50,53,41,1,174
85,48,85,55,174
27,113,90,27,174
100,79,28,81,174
109,114,34,115,174
87,55,47,16,174
106,21,31,6,174
110,60,84,7,174
43,56,112,108,174
34,12,30,19,174
20,58,100,113,174
27,77,114,72,174
25,86,110,102,174
89,1,92,2,174
93,54,105,100,174
100,6,47,58,174
37,79,33,37,174
51,50,88,87,174
97,4,105,67,174
25,47,89,64,174
108,38,113,35,174
96,69,19,111,174
96,109,51,22,174
88,22,97,101,174
37,109,92,15,174
35,0,39,95,174
45,17,117,65,174
36,34,35,15,174
112,72,103,7,174
25,100,26,87,174
15,0,46,78,174
25,22,94,110,174
91,38,19,13,174
26,8,52,36,174
40,70,74,2,175
58,15,90,45,175
28,100,46,101,175
61,116,51,69,175
41,0,84,11,175
70,69,61,80,175
89,43,29,95,175
79,7,49,96,175
111,50,80,65,175
43,107,31,18,175
84,48,45,107,175
58,116,45,58,175
48,54,71,1,175
74,55,110,13,175
0,0,97,7,175
41,15,15,91,175
51,30,79,85,175
85,6,76,2,175
47,70,27,40,175
90,0,38,109,175
50,87,28,65,175
96,7,43,77,175
68,39,99,0,175
57,82,85,55,175
105,79,101,29,175
48,72,106,5,175
35,25,78,39,175
72,58,110,67,175
93,6,61,33,175
39,49,76,62,175
113,14,42,8,175
11,10,102,40,175
73,19,87,10,175
7,87,47,60,175
72,64,60,1,175
41,4,84,35,175
60,51,12,89,175
43,66,26,89,175
68,113,95,37,175
72,16,18,2,175
48,83,49,106,175
16,90,73,49,175
84,33,53,12,175
48,106,104,53,175
80,75,13,62,175
73,52,27,102,175
95,71,69,2,175
75,64,24,9,175
71,69,48,110,175
93,46,110,27,175
93,62,43,88,175
107,16,118,17,175
62,89,71,9,175
16,35,44,17,175
44,35,95,58,175
84,39,66,70,175
61,11,19,88,175
85,84,73,9,175
41,73,89,72,175
5,14,97,47,175
101,38,84,40,175
93,41,82,59,175
91,17,24,54,175
81,47,49,85,175
90,73,56,73,175
74,28,51,115,175
36,64,105,28,175
113,10,92,40,175
104,8,80,77,175
27,93,72,15,175
117,34,109,80,175
75,41,29,104,175
20,96,63,93,175
70,79,51,98,175
67,68,80,46,175
96,82,85,63,175
92,20,64,90,175
40,50,82,27,175
39,61,88,77,175
100,66,9,12,175
84,85,21,38,175
30,72,116,15,175
18,22,80,15,175
99,12,84,21,175
48,87,28,12,175
23,46,65,11,175
95,44,110,45,175
76,57,89,56,175
70,106,106,16,175
35,80,90,52,175
88,48,39,32,175
60,113,22,1,175
64,71,60,62,175
31,6,37,102,175
56,3,104,23,175
104,31,104,34,175
28,46,62,98,175
45,57,27,55,175
100,4,56,34,175
65,50,83,53,175
12,90,104,73,175
51,68,75,47,175
56,6,0,30,175
61,71,107,8,175
66,99,32,10,175
7,91,27,60,175
93,34,48,10,175
49,1,68,91,175
20,21,108,68,175
69,88,67,27,175
94,19,62,53,175
73,101,73,60,175
93,28,20,3,175
88,62,65,5,175
104,15,110,35,175
53,79,29,89,175
79,29,83,71,175
49,15,63,112,175
114,7,108,70,175
108,71,96,16,175
62,46,92,18,175
110,72,63,55,175
87,66,43,76,175
88,56,19,53,175
85,3,71,9,175
15,2,39,103,175
30,55,73,69,175
85,31,69,44,175
78,51,54,83,175
21,97,66,19,175
26,62,82,67,175
109,6,87,46,175
90,67,75,12,175
74,84,92,22,175
83,70,53,66,175
45,55,70,68,175
78,7,91,69,175
112,10,56,118,175
74,38,66,50,175
93,10,106,71,175
95,45,47,4,175
94,50,49,62,175
59,48,6,41,175
84,35,110,53,175
97,71,64,68,175
32,15,99,60,175
58,74,76,36,175
72,26,84,64,175
105,7,57,72,175
53,2,38,7,175
28,14,46,15,175
65,27,35,73,175
20,21,60,60,175
15,13,72,0,175
91,39,64,84,175
75,71,12,4,175
44,94,61,112,175
74,55,53,71,175
71,81,94,38,175
33,22,100,58,175
27,56,95,77,175
73,32,70,34,175
7,7,30,46,175
96,76,56,108,175
70,54,41,106,175
90,34,98,13,175
65,17,18,7,175
99,1,36,26,175
61,42,39,97,175
77,56,30,102,175
113,30,101,35,175
35,2,62,104,175
69,96,70,100,175
112,16,55,81,175
62,68,80,18,175
90,56,64,28,175
45,98,98,57,175
28,44,99,77,175
61,68,106,62,175
104,84,95,75,175
89,44,85,76,175
67,18,59,11,175
75,7,17,13,175
112,3,63,70,175
78,22,18,53,175
68,110,82,70,175
35,109,97,44,175
100,31,85,49,175
57,59,77,56,175
33,77,52,96,175
39,30,46,51,175
20,12,7,30,175
62,96,79,85,175
0,34,54,85,175
19,88,53,59,175
53,104,58,93,175
75,45,71,82,175
67,97,66,9,175
48,94,75,22,175
57,101,21,54,175
9,94,107,97,176
23,87,17,6,176
67,84,113,12,176
83,4,47,10,176
46,83,27,13,176
93,104,43,0,176
115,96,115,36,176
2,100,106,73,176
117,34,36,39,176
85,77,84,91,176
39,33,22,68,176
110,38,91,109,176
78,8,117,93,176
73,85,46,83,176
45,72,1,83,176
104,115,69,93,176
11,65,34,106,176
99,102,89,101,176
31,39,96,107,176
112,49,103,103,176
5,12,8,70,176
21,108,34,66,176
116,79,106,40,176
117,104,44,13,176
34,66,22,108,176
19,96,91,18,176
19,32,22,36,176
29,23,102,74,176
15,30,64,85,176
14,12,38,14,176
67,44,34,78,176
9,14,40,34,176
1,69,36,95,176
0,66,95,74,176
98,109,5,11,176
21,34,26,109,176
49,10,32,95,176
28,102,21,93,176
8,1,71,44,176
1,69,74,46,176
77,69,46,79,176
34,117,30,19,176
115,18,94,114,176
61,16,106,29,176
69,3,30,41,176
39,31,62,18,176
72,80,1,14,176
53,87,114,109,176
89,57,112,105,176
101,45,45,7,176
15,101,106,116,176
68,19,72,7,176
69,118,52,79,176
51,78,16,103,176
114,71,96,53,176
109,37,98,106,176
104,55,113,73,176
116,75,3,96,176
107,25,14,81,176
11,67,30,98,176
6,67,36,17,176
110,33,18,93,176
68,58,6,87,176
43,21,18,114,176
63,21,26,118,176
30,20,90,3,176
117,40,10,95,176
52,8,26,5,176
79,62,7,75,176
3,88,22,117,176
111,103,96,9,176
92,68,49,9,176
50,27,88,19,176
52,73,80,84,176
36,9,95,78,176
31,83,81,1,176
73,75,103,76,176
118,113,118,103,176
50,0,22,7,176
95,75,28,11,176
95,37,104,5,176
34,0,12,101,176
81,59,84,59,176
5,82,102,25,176
76,77,10,28,176
104,21,70,94,176
3,70,21,111,176
22,80,33,72,176
25,36,19,8,176
85,60,12,75,176
45,10,97,3,176
44,22,40,15,176
106,80,91,77,176
65,82,33,99,176
8,10,102,75,176
115,9,16,116,176
72,61,89,115,176
87,15,18,31,176
2,82,52,5,176
76,47,4,111,176
0,77,44,71,176
112,26,42,76,176
113,28,63,20,176
72,18,19,31,176
115,31,35,93,176
6,75,38,83,176
9,11,35,78,176
45,27,38,76,176
42,26,97,111,176
95,12,26,29,176
62,3,40,94,176
98,7,80,63,176
105,93,113,45,176
96,21,18,73,176
13,105,27,2,176
24,73,33,90,176
29,76,110,40,176
10,71,82,9,176
26,98,24,8,176
95,98,62,84,176
73,94,116,80,176
9,17,78,75,176
11,37,88,91,176
80,41,79,50,176
80,65,91,21,176
71,4,77,57,176
87,2,112,41,176
34,79,29,35,176
59,23,70,89,176
19,74,92,84,176
102,94,79,46,176
111,43,25,79,176
82,73,21,17,176
20,26,76,45,176
116,107,112,82,176
96,86,109,83,176
12,116,110,80,176
14,88,14,34,176
116,74,53,77,176
36,7,63,93,176
110,32,84,82,176
101,13,96,21,176
23,76,72,64,176
118,91,7,16,176
85,93,94,114,176
27,33,111,106,176
15,14,115,78,176
37,25,88,64,176
110,7,88,85,176
79,66,111,10,176
68,58,83,45,176
83,65,118,87,176
85,9,85,73,176
32,102,85,45,176
104,75,31,31,176
19,111,117,73,176
45,13,10,21,176
26,36,69,75,176
70,1,88,21,176
15,78,48,21,176
22,11,3,69,176
74,14,110,44,176
45,32,28,15,176
109,41,100,21,176
71,78,87,88,176
82,93,13,106,176
85,7,14,91,176
5,2,97,112,176
109,36,28,105,176
76,76,74,5,176
12,41,13,111,176
45,2,40,77,176
8,74,83,9,176
35,82,87,73,176
2,113,117,26,176
23,31,107,0,176
46,15,22,90,176
110,111,39,5,176
88,88,46,75,176
78,1,101,118,176
107,50,75,53,176
22,35,8,113,176
86,72,32,102,176
110,3,112,100,176
59,3,113,33,176
2,115,25,64,176
104,16,105,50,176
114,101,84,104,176
79,77,42,17,176
93,88,80,77,176
14,17,38,21,176
17,70,117,0,176
17,116,76,49,176
2,63,49,84,176
96,115,27,21,176
54,6,8,34,176
81,63,42,16,176
104,23,71,93,176
100,18,110,16,176
117,92,12,4,176
87,14,65,26,177
108,87,78,110,177
98,102,79,86,177
64,108,94,34,177
97,58,77,43,177
82,118,80,69,177
74,2,107,59,177
96,100,107,114,177
103,33,61,38,177
83,35,78,31,177
96,16,91,24,177
89,96,106,113,177
97,62,91,47,177
101,57,112,42,177
85,84,110,9,177
89,88,102,90,177
82,27,67,3,177
77,42,74,69,177
62,38,118,40,177
75,77,66,1,177
104,95,101,97,177
116,103,95,8,177
110,51,100,45,177
62,3,109,31,177
74,42,116,95,177
73,55,99,95,177
71,36,73,7,177
103,28,117,88,177
107,97,84,56,177
100,46,88,13,177
76,101,87,25,177
86,90,72,48,177
79,25,81,73,177
110,40,86,99,177
110,72,118,8,177
94,7,83,68,177
117,61,108,6,177
66,103,75,48,177
111,26,108,53,177
66,1,80,68,177
83,93,74,56,177
90,25,100,116,177
75,59,104,35,177
70,16,92,107,177
88,27,94,102,177
58,67,110,3,177
69,26,88,63,177
90,110,74,34,177
94,10,102,118,177
109,24,91,84,177
107,106,76,37,177
113,12,99,40,177
75,27,110,7,177
106,97,106,97,177
83,91,113,111,177
72,21,63,14,177
96,18,79,11,177
101,30,73,41,177
85,52,97,32,177
98,103,61,63,177
83,17,93,10,177
112,74,68,25,177
111,85,77,67,177
66,100,96,116,177
89,102,62,73,177
109,5,88,12,177
73,83,94,13,177
67,21,77,28,177
94,81,93,50,177
102,101,68,1,177
100,50,109,81,177
63,3,71,64,177
117,61,115,33,177
59,51,82,40,177
106,48,86,111,177
115,18,104,32,177
102,53,107,108,177
99,43,63,73,177
100,87,74,58,177
75,59,108,94,177
67,26,89,90,177
118,45,75,6,177
86,61,89,83,177
79,24,71,78,177
83,5,58,27,177
80,81,97,43,177
100,27,113,104,177
75,63,107,66,177
115,30,68,5,177
93,101,89,102,177
68,7,94,96,177
94,62,78,36,177
105,92,76,59,177
81,26,96,22,177
65,14,82,62,177
117,89,59,40,177
95,118,96,101,177
74,59,94,110,177
104,94,101,45,177
85,12,92,11,177
95,53,82,28,177
90,82,93,117,177
96,21,64,0,177
57,49,76,98,177
58,47,66,20,177
116,107,108,118,177
68,51,107,93,177
102,31,111,103,177
80,72,90,107,177
108,35,108,36,177
61,55,68,80,177
72,96,93,23,177
78,96,64,19,177
97,14,67,66,177
99,54,67,42,177
104,63,82,33,177
74,21,66,8,177
85,81,99,60,177
62,39,84,78,177
110,22,101,34,177
73,11,90,14,177
88,35,86,78,177
77,22,118,72,177
84,48,81,67,177
63,57,103,19,177
78,70,69,19,177
100,112,87,86,177
90,80,72,15,177
94,77,101,39,177
111,96,101,115,177
65,46,86,52,177
98,39,81,89,177
118,14,75,8,177
90,80,60,4,177
103,76,105,49,177
103,6,105,9,177
81,28,111,63,177
78,64,99,15,177
65,55,90,60,177
79,71,96,75,177
63,29,81,106,177
93,43,97,103,177
100,77,82,41,177
75,102,118,26,177
99,12,83,62,177
70,79,60,34,177
112,102,104,98,177
88,15,88,45,177
100,28,89,118,177
90,108,79,58,177
71,81,86,101,177
73,70,106,21,177
103,100,94,91,177
103,55,69,109,177
75,17,89,95,177
96,15,95,64,177
110,64,104,71,177
92,74,68,85,177
99,33,87,25,177
114,113,108,25,177
91,14,109,23,177
62,69,90,30,177
90,117,78,59,177
101,43,76,40,177
91,1,117,109,177
60,69,102,43,177
72,58,90,54,177
115,89,114,82,177
92,92,74,94,177
98,81,116,95,177
68,66,115,43,177
92,46,102,24,177
65,32,98,23,177
70,3,107,19,177
86,2,81,43,177
96,108,59,9,177
73,65,98,34,177
89,118,107,47,177
103,62,75,26,177
74,34,80,40,177
104,7,78,101,177
72,15,84,86,177
75,95,61,58,177
112,11,118,70,177
97,31,89,6,177
79,50,103,58,177
92,109,94,95,177
77,19,81,62,177
72,5,91,107,177
102,91,109,89,177
90,39,81,76,177
80,95,91,80,177
76,34,87,68,177
85,51,69,16,177
64,55,100,25,177
67,92,100,43,177
94,58,90,93,177
74,44,60,18,177
70,90,105,100,177
112,83,96,0,177
27,47,77,89,178
110,52,22,76,178
44,74,105,8,178
100,68,82,90,178
80,63,82,49,178
103,82,84,63,178
46,4,88,69,178
20,56,29,44,178
50,8,76,35,178
6,20,45,48,178
1,18,77,2,178
61,7,59,26,178
82,70,76,19,178
18,54,75,79,178
14,48,29,72,178
118,49,80,99,178
99,94,79,44,178
41,47,59,72,178
91,5,78,95,178
6,23,32,56,178
98,18,60,34,178
3,10,99,77,178
83,57,112,54,178
42,37,88,66,178
4,18,99,24,178
44,37,101,99,178
29,76,12,22,178
46,4,92,5,178
98,46,88,20,178
36,40,75,38,178
1,56,96,26,178
63,29,85,67,178
78,74,9,67,178
62,33,77,4,178
60,34,37,58,178
14,7,8,16,178
85,88,8,39,178
49,54,73,64,178
113,59,79,26,178
68,37,24,50,178
56,60,69,6,178
39,41,65,41,178
100,78,70,79,178
81,78,6,62,178
48,61,1,20,178
84,40,1,51,178
4,17,114,61,178
0,26,80,38,178
115,27,69,71,178
109,42,42,32,178
8,20,90,19,178
69,2,49,69,178
94,99,40,52,178
8,51,105,10,178
85,2,111,31,178
103,73,24,68,178
