File,Start X,Start Y,Goal X,Goal Y
map_4.npy,771,1106,207,217
map_4.npy,837,602,289,366
map_4.npy,655,1103,594,431
map_4.npy,599,948,1186,1144
map_4.npy,1193,430,289,161
map_4.npy,1078,20,689,207
map_4.npy,363,311,968,605
map_4.npy,43,47,667,959
map_4.npy,98,522,880,1133
map_4.npy,617,1096,87,643
map_4.npy,216,1059,1018,768
map_4.npy,527,317,647,896
map_4.npy,1186,929,28,14
map_4.npy,382,154,28,326
map_4.npy,394,905,423,733
map_4.npy,721,409,314,262
map_4.npy,430,267,1046,1109
map_4.npy,1085,582,156,988
map_4.npy,611,518,1049,661
map_4.npy,504,767,194,757
map_4.npy,232,1114,211,726
map_4.npy,614,947,929,242
map_4.npy,832,239,16,192
map_4.npy,50,34,1183,512
map_4.npy,161,639,960,73
map_4.npy,640,1143,60,344
map_4.npy,858,441,262,1015
map_4.npy,275,785,655,1108
map_4.npy,681,932,1069,679
map_4.npy,421,187,101,469
map_4.npy,397,761,150,823
map_4.npy,593,98,1130,159
map_4.npy,1036,252,474,6
map_4.npy,377,230,20,984
map_4.npy,217,1042,106,658
map_4.npy,423,15,228,673
map_4.npy,866,90,390,1049
map_4.npy,926,734,64,131
map_4.npy,157,891,683,221
map_4.npy,752,252,128,273
map_4.npy,157,582,1191,668
map_4.npy,367,477,361,1178
map_4.npy,81,1107,742,480
map_4.npy,372,241,320,13
map_4.npy,178,838,211,753
map_4.npy,216,291,366,191
map_4.npy,157,1016,1139,114
map_4.npy,987,242,914,487
map_4.npy,231,771,696,479
map_4.npy,945,781,1179,915
map_4.npy,185,989,746,145
map_4.npy,263,303,326,997
map_4.npy,862,591,912,754
map_4.npy,458,9,136,607
map_4.npy,373,99,24,710
map_4.npy,438,287,291,12
map_4.npy,937,20,86,986
map_4.npy,333,52,762,917
map_4.npy,574,954,526,383
map_4.npy,352,707,1039,318
map_4.npy,392,981,674,437
map_4.npy,896,398,734,1145
map_4.npy,57,267,361,519
map_4.npy,285,276,52,344
map_4.npy,991,95,114,812
map_4.npy,429,1042,144,579
map_4.npy,212,676,904,425
map_4.npy,152,16,932,348
map_4.npy,152,1152,56,171
map_4.npy,1170,699,814,462
map_4.npy,721,13,308,677
map_4.npy,590,780,610,1008
map_4.npy,348,873,298,553
map_4.npy,811,1181,354,371
map_4.npy,71,674,1151,570
map_4.npy,493,897,953,23
map_4.npy,384,451,58,926
map_4.npy,888,616,275,641
map_4.npy,701,213,1144,511
map_4.npy,292,76,817,24
map_4.npy,756,1113,106,906
map_4.npy,286,168,435,393
map_4.npy,1101,771,199,255
map_4.npy,342,537,944,679
map_4.npy,636,352,1013,321
map_4.npy,807,1008,94,604
map_4.npy,209,973,842,604
map_4.npy,812,1056,591,269
map_4.npy,761,279,520,977
map_4.npy,352,365,260,923
map_4.npy,579,0,1100,376
map_4.npy,136,568,149,201
map_4.npy,637,1086,722,367
map_4.npy,672,38,41,843
map_4.npy,184,761,308,834
map_4.npy,864,648,752,301
map_4.npy,293,779,1098,520
map_4.npy,640,1020,521,322
map_4.npy,749,985,414,413
map_4.npy,476,160,638,1153
map_4.npy,712,52,214,137
map_4.npy,1093,440,1045,291
map_4.npy,467,694,869,1157
map_4.npy,167,585,703,403
map_4.npy,783,429,1006,416
map_4.npy,708,1150,1097,555
map_4.npy,263,281,965,543
map_4.npy,1001,446,1116,466
map_4.npy,260,369,817,1152
map_4.npy,1170,560,555,425
map_4.npy,335,294,238,444
map_4.npy,391,785,866,625
map_4.npy,641,176,383,241
map_4.npy,805,1058,137,777
map_4.npy,552,1094,340,563
map_4.npy,521,969,147,804
map_4.npy,1138,759,340,383
map_4.npy,777,286,1022,392
map_4.npy,275,87,386,110
map_4.npy,392,343,505,214
map_4.npy,1102,103,486,396
map_4.npy,971,575,31,615
map_4.npy,480,943,325,1056
map_4.npy,71,1031,980,811
map_4.npy,959,718,759,503
map_4.npy,348,212,823,608
map_4.npy,665,1077,733,484
map_4.npy,963,501,228,576
map_4.npy,28,54,700,181
map_4.npy,237,998,184,1148
map_4.npy,282,720,560,941
map_4.npy,1169,840,172,508
map_4.npy,465,950,148,700
map_4.npy,447,296,528,1043
map_4.npy,236,1000,546,49
map_4.npy,493,433,816,889
map_4.npy,1104,18,204,438
map_4.npy,276,339,179,35
map_4.npy,1001,782,231,1011
map_4.npy,608,344,866,266
map_4.npy,176,126,566,859
map_4.npy,792,414,226,20
map_4.npy,851,436,391,343
map_4.npy,1104,467,1046,448
map_4.npy,133,1164,230,902
map_4.npy,12,539,142,594
map_4.npy,220,460,302,42
map_4.npy,172,1020,166,433
map_4.npy,1020,340,1110,1070
map_4.npy,278,425,353,964
map_4.npy,128,453,763,28
map_4.npy,321,498,284,328
map_4.npy,699,412,819,30
map_4.npy,997,506,908,356
map_4.npy,1160,1132,1188,969
map_4.npy,681,27,113,754
map_4.npy,832,645,544,111
map_4.npy,639,180,5,286
map_4.npy,413,1019,703,592
map_4.npy,425,261,304,149
map_4.npy,124,480,1189,64
map_4.npy,813,77,458,935
map_4.npy,357,982,955,585
map_4.npy,636,1120,725,407
map_4.npy,141,523,890,1068
map_4.npy,476,210,790,999
map_4.npy,512,162,1049,366
map_4.npy,835,72,387,434
map_4.npy,199,1100,61,935
map_4.npy,730,365,292,269
map_4.npy,845,1174,863,1045
map_4.npy,205,534,538,1081
map_4.npy,316,991,751,4
map_4.npy,155,411,594,385
map_4.npy,45,841,1035,1043
map_4.npy,1170,869,449,863
map_4.npy,1189,595,19,372
map_4.npy,946,254,295,850
map_4.npy,255,664,7,75
map_4.npy,592,178,1110,17
map_4.npy,1022,581,204,742
map_4.npy,625,100,797,486
map_4.npy,1005,588,864,412
map_4.npy,652,1099,233,1005
map_4.npy,503,89,673,390
map_4.npy,581,758,462,750
map_4.npy,767,1054,1164,1156
map_4.npy,386,273,766,995
map_4.npy,372,245,1190,1186
map_4.npy,1171,341,97,198
map_4.npy,286,820,781,1143
map_4.npy,1014,262,504,988
map_4.npy,634,532,624,505
map_4.npy,60,6,938,395
map_4.npy,386,443,1188,846
map_4.npy,1095,1151,396,168
map_4.npy,259,39,575,19
map_4.npy,728,1084,972,504
map_4.npy,274,597,259,736
map_4.npy,823,211,915,298
map_4.npy,870,604,879,406
map_4.npy,78,237,151,1024
map_4.npy,535,265,253,88
map_4.npy,254,597,756,35
map_4.npy,237,746,937,1172
map_4.npy,110,351,787,468
map_4.npy,669,215,791,103
map_4.npy,83,594,349,426
map_4.npy,134,135,1167,713
map_4.npy,1099,311,797,1026
map_4.npy,1186,832,687,1179
map_4.npy,803,100,195,1087
map_4.npy,922,115,294,15
map_4.npy,500,450,24,41
map_4.npy,530,242,854,150
map_4.npy,540,255,1059,818
map_4.npy,1053,241,231,155
map_4.npy,419,25,94,712
map_4.npy,1073,673,19,40
map_4.npy,436,37,29,1183
map_4.npy,1066,670,80,1044
map_4.npy,255,783,989,760
map_4.npy,240,228,945,468
map_4.npy,901,267,547,18
map_4.npy,884,228,291,627
map_4.npy,916,1103,944,628
map_4.npy,1018,423,338,782
map_4.npy,445,988,834,937
map_4.npy,90,51,538,197
map_4.npy,565,162,267,1046
map_4.npy,571,1117,263,141
map_4.npy,526,850,1001,208
map_4.npy,1035,469,61,522
map_4.npy,67,784,741,1081
map_4.npy,1076,1047,631,354
map_4.npy,754,23,0,196
map_4.npy,310,1023,947,578
map_4.npy,937,467,346,664
map_4.npy,614,16,1056,610
map_4.npy,555,1124,752,268
map_4.npy,288,894,451,798
map_4.npy,328,1188,1143,348
map_4.npy,1049,643,1097,252
map_4.npy,131,1185,909,1045
map_4.npy,60,306,335,554
map_4.npy,513,851,118,171
map_4.npy,437,910,1094,1189
map_4.npy,650,306,1049,779
map_4.npy,752,569,345,852
map_4.npy,890,581,878,785
map_4.npy,164,114,458,238
map_4.npy,234,755,176,988
map_4.npy,705,545,261,581
map_4.npy,304,983,298,201
map_4.npy,91,307,1048,333
map_4.npy,46,340,980,395
map_4.npy,58,287,218,178
map_4.npy,854,694,597,461
map_4.npy,443,967,114,181
map_4.npy,385,952,925,181
map_4.npy,108,104,335,143
map_40.npy,550,1046,1118,940
map_40.npy,377,562,988,658
map_40.npy,498,47,389,384
map_40.npy,770,506,229,1072
map_40.npy,229,228,87,238
map_40.npy,31,1188,404,572
map_40.npy,248,46,1183,116
map_40.npy,190,1056,1175,1045
map_40.npy,1060,531,1174,236
map_40.npy,417,1153,818,630
map_40.npy,763,1186,968,866
map_40.npy,404,532,632,528
map_40.npy,81,106,1023,548
map_40.npy,324,388,1194,747
map_40.npy,968,932,1052,7
map_40.npy,230,145,227,667
map_40.npy,367,963,774,405
map_40.npy,225,1009,721,764
map_40.npy,4,491,701,6
map_40.npy,687,326,1147,877
map_40.npy,138,234,50,335
map_40.npy,88,806,89,806
map_40.npy,1110,541,473,124
map_40.npy,1032,629,848,1180
map_40.npy,902,780,35,533
map_40.npy,381,77,430,1057
map_40.npy,249,566,90,912
map_40.npy,1131,987,1160,371
map_40.npy,162,880,574,76
map_40.npy,584,113,277,75
map_40.npy,156,864,1104,284
map_40.npy,1135,664,250,1157
map_40.npy,727,629,803,724
map_40.npy,581,896,1109,592
map_40.npy,1006,1101,1065,512
map_40.npy,526,340,90,1170
map_40.npy,474,557,352,691
map_40.npy,1016,23,301,172
map_40.npy,831,1102,192,401
map_40.npy,524,384,357,1193
map_40.npy,93,144,703,593
map_40.npy,40,619,464,23
map_40.npy,587,1187,720,629
map_40.npy,1082,836,99,432
map_40.npy,887,166,149,1039
map_40.npy,108,420,14,507
map_40.npy,435,470,465,1176
map_40.npy,86,1005,723,64
map_40.npy,769,1092,895,116
map_40.npy,885,1114,5,21
map_40.npy,196,805,74,542
map_40.npy,652,448,293,826
map_40.npy,793,1170,481,841
map_40.npy,202,608,501,1026
map_40.npy,602,473,1072,601
map_40.npy,1078,948,1116,498
map_40.npy,352,40,421,597
map_40.npy,398,996,639,296
map_40.npy,992,815,1108,351
map_40.npy,122,281,1044,145
map_40.npy,103,948,399,102
map_40.npy,409,395,1186,15
map_40.npy,1145,247,116,805
map_40.npy,980,884,95,916
map_40.npy,270,68,430,420
map_40.npy,758,1157,90,537
map_40.npy,1124,1094,572,917
map_40.npy,140,594,387,948
map_40.npy,553,829,881,7
map_40.npy,743,68,769,79
map_40.npy,793,614,864,693
map_40.npy,11,696,648,116
map_40.npy,1023,700,782,327
map_40.npy,805,512,251,492
map_40.npy,74,831,311,911
map_40.npy,277,1074,1009,585
map_40.npy,43,366,1062,1074
map_40.npy,505,983,1198,351
map_40.npy,1165,460,801,1093
map_40.npy,378,442,689,663
map_40.npy,1119,709,544,1092
map_40.npy,178,994,86,82
map_40.npy,990,719,453,473
map_40.npy,331,35,4,451
map_40.npy,729,72,28,713
map_40.npy,472,556,751,756
map_40.npy,699,1151,367,355
map_40.npy,12,981,71,782
map_40.npy,236,23,92,13
map_40.npy,1033,502,69,884
map_40.npy,279,1106,1114,392
map_40.npy,264,569,792,764
map_40.npy,886,184,356,51
map_40.npy,606,1032,156,881
map_40.npy,251,705,558,1081
map_40.npy,88,30,742,1124
map_40.npy,1027,918,210,856
map_40.npy,124,648,914,1148
map_40.npy,27,274,314,130
map_40.npy,1069,8,638,938
map_40.npy,491,1104,814,526
map_40.npy,1161,274,681,768
map_40.npy,1016,981,1074,244
map_40.npy,1063,195,39,629
map_40.npy,1193,857,134,330
map_40.npy,301,1155,755,389
map_40.npy,323,726,388,80
map_40.npy,1154,1079,1179,349
map_40.npy,1111,845,579,824
map_40.npy,788,1133,443,1
map_40.npy,165,687,481,1130
map_40.npy,215,90,498,1036
map_40.npy,299,666,566,1017
map_40.npy,243,57,97,19
map_40.npy,1135,202,127,780
map_40.npy,743,1103,632,18
map_40.npy,1087,50,925,638
map_40.npy,5,931,728,387
map_40.npy,651,363,1042,477
map_40.npy,630,839,1082,1197
map_40.npy,632,1001,622,781
map_40.npy,499,423,279,439
map_40.npy,1010,948,282,810
map_40.npy,405,599,994,711
map_40.npy,448,463,138,642
map_40.npy,619,1079,584,347
map_40.npy,1165,571,1049,1041
map_40.npy,1161,1122,903,648
map_40.npy,56,949,153,205
map_40.npy,480,985,34,871
map_40.npy,238,842,477,382
map_40.npy,387,1136,367,845
map_40.npy,501,1152,897,710
map_40.npy,1184,856,892,176
map_40.npy,372,87,13,523
map_40.npy,3,963,248,593
map_40.npy,190,40,737,381
map_40.npy,734,579,319,16
map_40.npy,1022,110,193,1176
map_40.npy,777,302,449,498
map_40.npy,393,1183,958,104
map_40.npy,49,1107,622,856
map_40.npy,94,890,142,821
map_40.npy,80,846,83,351
map_40.npy,850,36,83,836
map_40.npy,529,971,290,678
map_40.npy,287,705,203,345
map_40.npy,621,1,89,729
map_40.npy,851,584,1021,135
map_40.npy,787,1167,752,279
map_40.npy,1102,12,765,644
map_40.npy,700,51,852,545
map_40.npy,579,800,1083,655
map_40.npy,950,1164,406,1000
map_40.npy,259,497,728,320
map_40.npy,57,78,448,450
map_40.npy,146,41,1171,85
map_40.npy,86,894,203,821
map_40.npy,713,440,1168,510
map_40.npy,451,768,146,61
map_40.npy,389,1062,289,1053
map_40.npy,417,604,1040,772
map_40.npy,1044,698,205,1039
map_40.npy,439,860,454,878
map_40.npy,1015,642,746,274
map_40.npy,92,1100,1017,901
map_40.npy,74,920,256,145
map_40.npy,80,826,1183,752
map_40.npy,819,496,164,773
map_40.npy,494,994,562,1011
map_40.npy,1128,705,478,867
map_40.npy,622,43,189,58
map_40.npy,573,24,400,1011
map_40.npy,1195,1001,327,932
map_40.npy,1063,796,323,631
map_40.npy,123,1122,1100,1021
map_40.npy,728,461,515,1152
map_40.npy,1112,935,410,941
map_40.npy,275,241,761,582
map_40.npy,386,658,241,146
map_40.npy,245,877,1103,924
map_40.npy,902,121,51,736
map_40.npy,1173,177,83,343
map_40.npy,1052,1092,254,449
map_40.npy,38,1187,206,783
map_40.npy,672,637,374,487
map_40.npy,43,833,995,1185
map_40.npy,744,313,303,316
map_40.npy,27,1062,93,771
map_40.npy,310,727,626,404
map_40.npy,233,343,473,457
map_40.npy,141,177,1083,1175
map_40.npy,440,625,1003,730
map_40.npy,524,65,279,46
map_40.npy,1006,880,228,736
map_40.npy,97,497,43,729
map_40.npy,735,1174,1012,129
map_40.npy,660,533,43,544
map_40.npy,397,1048,356,498
map_40.npy,18,942,1049,145
map_40.npy,60,498,582,75
map_40.npy,11,1034,785,462
map_40.npy,174,863,399,466
map_40.npy,760,497,470,912
map_40.npy,368,1077,1056,1032
map_40.npy,1115,421,343,403
map_40.npy,669,79,675,336
map_40.npy,620,338,249,784
map_40.npy,546,1039,340,658
map_40.npy,666,574,1141,645
map_40.npy,189,159,62,419
map_40.npy,45,35,169,934
map_40.npy,1134,437,1108,665
map_40.npy,102,511,246,736
map_40.npy,40,869,1024,1152
map_40.npy,663,1141,78,865
map_40.npy,319,56,245,350
map_40.npy,803,296,65,7
map_40.npy,293,911,1063,477
map_40.npy,961,1116,150,1078
map_40.npy,350,1007,379,585
map_40.npy,147,1126,623,1182
map_40.npy,361,1036,604,899
map_40.npy,139,921,954,655
map_40.npy,972,999,461,1145
map_40.npy,489,1166,440,363
map_40.npy,96,698,157,881
map_40.npy,313,1095,69,434
map_40.npy,232,718,1006,872
map_40.npy,269,639,659,385
map_40.npy,471,124,1046,752
map_40.npy,884,643,286,898
map_40.npy,1041,67,35,668
map_40.npy,152,637,151,1122
map_40.npy,700,315,117,706
map_40.npy,954,1056,408,126
map_40.npy,166,261,284,597
map_40.npy,941,1172,401,383
map_40.npy,364,345,461,72
map_40.npy,382,1014,1190,1170
map_40.npy,1170,386,6,478
map_40.npy,699,351,99,304
map_40.npy,725,503,1120,1157
map_40.npy,27,26,1195,575
map_40.npy,420,1124,714,1169
map_40.npy,727,420,118,962
map_40.npy,720,1093,1026,533
map_40.npy,895,28,936,739
map_40.npy,1190,79,151,883
map_40.npy,961,1032,537,558
map_40.npy,645,458,428,89
map_40.npy,488,1004,992,521
map_40.npy,753,1179,874,730
map_40.npy,812,775,456,1176
map_40.npy,159,1092,62,448
map_40.npy,1143,666,1138,639
map_40.npy,614,1085,297,191
map_40.npy,1198,770,303,171
map_40.npy,691,455,447,547
map_40.npy,59,44,247,209
map_40.npy,323,825,262,225
map_40.npy,271,307,113,923
map_40.npy,104,556,155,109
map_40.npy,249,578,907,619
map_40.npy,641,827,416,45
map_40.npy,692,473,169,959
map_40.npy,679,651,1035,850
map_40.npy,1028,211,937,1138
map_40.npy,370,1151,793,1159
map_40.npy,310,842,626,314
map_40.npy,945,145,99,266
map_40.npy,657,1188,10,1183
map_40.npy,949,942,325,758
map_40.npy,1177,166,310,98
map_40.npy,117,735,477,1077
map_40.npy,192,472,178,1166
map_40.npy,603,1128,1196,980
map_40.npy,431,1177,7,1124
map_40.npy,500,348,121,625
map_40.npy,797,1175,777,29
map_40.npy,233,374,1097,993
map_40.npy,490,857,172,458
map_40.npy,642,414,293,812
map_40.npy,38,349,612,464
map_40.npy,2,222,14,980
map_40.npy,156,574,389,862
map_40.npy,984,587,238,576
map_40.npy,787,1167,70,604
map_40.npy,177,106,413,860
map_40.npy,250,1067,538,17
map_40.npy,784,355,1072,850
map_40.npy,86,356,794,76
map_40.npy,295,1098,1187,1025
map_40.npy,241,421,1190,1136
map_40.npy,646,1034,247,133
map_40.npy,645,106,219,1085
map_40.npy,361,844,256,935
map_40.npy,179,1147,236,931
map_40.npy,122,78,185,963
map_40.npy,1156,423,806,596
map_40.npy,574,1180,611,1087
map_40.npy,602,10,1145,110
map_40.npy,377,1095,677,1142
map_40.npy,750,711,1155,1061
map_40.npy,38,1102,78,186
map_40.npy,14,868,208,536
map_40.npy,1158,160,80,402
map_40.npy,509,847,937,737
map_40.npy,947,1182,926,165
map_40.npy,117,68,616,491
map_40.npy,649,284,633,1028
map_40.npy,372,400,86,956
map_40.npy,582,966,1161,481
map_40.npy,433,1122,1170,1067
map_40.npy,521,1093,996,861
map_40.npy,473,1011,357,778
map_40.npy,1039,54,223,597
map_40.npy,962,788,1175,190
map_40.npy,262,1074,270,37
map_40.npy,1028,554,54,149
map_40.npy,1088,1076,1088,1185
map_40.npy,954,803,28,1042
map_40.npy,1087,862,1179,982
map_40.npy,424,688,940,777
map_40.npy,1077,620,1106,37
map_40.npy,283,599,756,725
map_40.npy,262,926,1043,749
map_40.npy,374,741,848,1102
map_40.npy,1073,148,636,394
map_40.npy,88,117,265,875
map_40.npy,629,945,974,1198
map_40.npy,106,259,517,1096
map_40.npy,213,1134,436,903
map_40.npy,597,20,254,1101
map_40.npy,396,719,1082,249
map_40.npy,569,1115,85,743
map_40.npy,289,200,781,1167
map_40.npy,256,290,211,1192
map_40.npy,107,1149,1078,211
map_40.npy,1156,1122,986,0
map_40.npy,213,987,1066,937
map_40.npy,716,1140,419,600
map_40.npy,605,573,1098,364
map_40.npy,125,476,1042,500
map_40.npy,249,1096,37,1134
map_40.npy,19,799,856,510
map_40.npy,588,834,458,986
map_40.npy,349,595,724,349
map_40.npy,1024,125,294,894
map_40.npy,31,745,1052,785
map_40.npy,284,354,211,758
map_40.npy,872,78,303,274
map_40.npy,1077,569,752,554
map_40.npy,1125,816,101,976
map_40.npy,1166,878,333,195
map_40.npy,32,225,184,701
map_40.npy,1117,1139,208,260
map_40.npy,511,935,42,1066
map_40.npy,229,422,744,343
map_40.npy,270,866,402,352
map_40.npy,91,132,1180,493
map_40.npy,477,1047,429,1066
map_40.npy,152,467,274,193
map_40.npy,248,103,42,32
map_40.npy,305,772,303,162
map_40.npy,401,39,256,223
map_40.npy,345,886,1089,1085
map_40.npy,224,585,861,674
map_40.npy,312,544,127,764
map_40.npy,718,275,1033,958
map_40.npy,459,337,57,617
map_40.npy,560,1057,132,669
map_40.npy,945,604,480,372
map_40.npy,744,336,243,684
map_40.npy,976,1014,348,1048
map_40.npy,1072,920,169,823
map_40.npy,675,752,403,382
map_40.npy,632,51,617,1081
map_40.npy,143,466,55,519
map_40.npy,871,40,926,117
map_40.npy,276,394,584,576
map_40.npy,1018,658,247,429
map_40.npy,1062,691,911,603
map_40.npy,430,403,1057,564
map_40.npy,369,351,1017,617
map_40.npy,713,379,270,416
map_40.npy,290,12,225,1098
map_40.npy,30,216,425,674
map_40.npy,848,704,1151,151
map_40.npy,293,41,627,615
map_40.npy,701,622,507,849
map_40.npy,56,378,428,37
map_40.npy,1172,399,394,468
map_40.npy,977,618,139,640
map_40.npy,1032,1116,603,816
map_40.npy,575,33,380,571
map_40.npy,337,1166,719,494
map_40.npy,122,111,327,1198
map_40.npy,464,1061,75,514
map_40.npy,273,509,49,597
map_40.npy,440,367,18,55
map_40.npy,1071,992,958,530
map_40.npy,1082,1024,573,0
map_40.npy,446,939,894,126
map_40.npy,90,283,37,339
map_40.npy,394,582,1110,834
map_40.npy,603,60,1109,44
map_40.npy,156,263,986,778
map_40.npy,31,1027,1105,826
map_40.npy,153,1075,779,374
map_40.npy,976,1020,1010,114
map_40.npy,222,392,170,379
map_40.npy,109,223,1169,783
map_40.npy,71,699,762,636
map_40.npy,284,374,145,811
map_40.npy,320,364,233,1180
map_40.npy,35,15,1021,1054
map_40.npy,987,103,1131,822
map_40.npy,1084,611,1116,1016
map_40.npy,509,1142,675,1150
map_40.npy,715,734,4,35
map_40.npy,816,675,857,580
map_40.npy,579,344,121,731
map_40.npy,1051,658,109,509
map_40.npy,116,335,1080,133
map_40.npy,1086,817,321,703
map_40.npy,113,283,276,215
map_40.npy,317,1054,417,866
map_40.npy,177,574,134,540
map_40.npy,1165,253,1085,453
map_40.npy,1156,161,470,121
map_40.npy,418,914,740,704
map_40.npy,244,398,219,457
map_40.npy,290,760,664,1154
map_40.npy,101,317,202,639
map_40.npy,34,97,1187,782
map_40.npy,1046,973,9,419
map_40.npy,1176,680,836,3
map_40.npy,101,67,963,861
map_40.npy,310,1101,496,1149
map_40.npy,428,855,1014,1169
map_40.npy,352,458,169,668
map_40.npy,438,861,149,1035
map_40.npy,167,10,1170,987
map_40.npy,276,569,988,672
map_40.npy,845,1134,408,1130
map_40.npy,367,966,784,654
map_40.npy,110,218,481,892
map_40.npy,907,751,420,79
map_40.npy,172,219,771,684
map_40.npy,704,660,789,698
map_40.npy,539,874,438,404
map_40.npy,935,99,4,542
map_40.npy,1036,919,63,127
map_40.npy,1097,641,1159,1186
map_40.npy,1160,985,375,596
map_40.npy,571,863,1138,97
map_40.npy,275,637,433,608
map_40.npy,1109,743,68,670
map_40.npy,486,824,21,628
map_40.npy,963,954,1179,1141
map_40.npy,181,482,254,726
map_40.npy,702,625,603,1093
map_40.npy,551,35,337,837
map_40.npy,991,141,326,1167
map_40.npy,1158,975,18,236
map_40.npy,598,36,826,673
map_40.npy,803,698,367,787
map_40.npy,364,890,217,1196
map_40.npy,1159,1112,50,1083
map_40.npy,94,918,138,118
map_40.npy,255,708,718,284
map_40.npy,1163,96,1000,174
map_40.npy,1164,123,808,740
map_40.npy,960,1016,1143,71
map_40.npy,140,237,281,367
map_40.npy,636,365,347,1
map_40.npy,389,52,860,587
map_40.npy,361,877,885,61
map_40.npy,1158,251,273,1141
map_40.npy,1177,563,1161,1135
map_40.npy,42,510,236,733
map_40.npy,89,1060,310,362
map_40.npy,844,529,172,415
map_40.npy,98,1074,149,1
map_40.npy,257,942,672,33
map_40.npy,667,1113,11,124
map_40.npy,743,639,841,631
map_40.npy,179,425,140,735
map_40.npy,100,342,305,812
map_40.npy,170,639,279,709
map_40.npy,78,480,959,771
map_40.npy,697,475,122,572
map_40.npy,1028,563,240,389
map_40.npy,258,661,126,1182
map_40.npy,919,603,257,161
map_40.npy,530,548,1189,1171
map_40.npy,116,722,735,59
map_40.npy,615,580,137,911
map_40.npy,1074,1049,39,126
map_40.npy,320,35,307,797
map_40.npy,56,607,1031,599
map_40.npy,1090,216,1042,1032
map_40.npy,658,1104,296,379
map_40.npy,954,743,985,555
map_40.npy,453,800,42,175
map_40.npy,727,715,1080,685
map_40.npy,255,627,590,1114
map_40.npy,645,802,506,459
map_40.npy,159,610,81,380
map_40.npy,1196,927,759,612
map_40.npy,273,1082,691,337
map_40.npy,1169,785,323,487
map_40.npy,188,433,309,82
map_40.npy,576,40,120,9
map_40.npy,652,287,804,541
map_40.npy,1081,474,931,164
map_40.npy,692,768,509,1092
map_40.npy,244,735,154,685
map_40.npy,589,819,192,244
map_40.npy,1052,181,445,1190
map_40.npy,1058,206,586,516
map_40.npy,394,386,179,127
map_40.npy,624,893,1190,773
map_40.npy,309,887,315,464
map_40.npy,336,552,695,53
map_40.npy,402,517,608,928
map_40.npy,151,1116,109,563
map_40.npy,13,950,1120,453
map_40.npy,221,1110,526,1046
map_40.npy,414,1161,40,586
map_40.npy,881,529,695,583
map_40.npy,792,610,153,550
map_40.npy,763,1160,503,954
map_40.npy,463,113,672,366
map_40.npy,742,652,387,562
map_40.npy,967,997,10,152
map_40.npy,314,339,446,32
map_40.npy,342,520,53,512
map_40.npy,447,1096,1082,1191
map_40.npy,1164,783,56,1061
map_40.npy,711,531,142,513
map_40.npy,102,174,789,1096
map_40.npy,26,946,155,1078
map_40.npy,692,605,545,80
map_40.npy,287,875,1094,846
map_40.npy,220,1171,939,13
map_40.npy,355,687,1,1180
map_40.npy,779,612,1148,327
map_40.npy,1159,102,701,702
map_40.npy,283,1180,1135,1166
map_40.npy,385,549,609,1045
map_40.npy,649,460,267,932
map_40.npy,633,1006,1040,218
map_40.npy,124,451,51,874
map_40.npy,61,983,586,464
map_40.npy,103,62,425,861
map_40.npy,1193,1026,313,1113
map_40.npy,972,990,5,1199
map_40.npy,138,1187,4,423
map_40.npy,37,45,475,934
map_40.npy,136,759,230,735
map_40.npy,264,1073,260,1054
map_40.npy,61,781,418,984
map_40.npy,822,80,850,68
map_40.npy,197,1172,240,523
map_40.npy,1193,427,442,91
map_40.npy,1146,346,577,429
map_40.npy,1021,37,402,452
map_40.npy,53,790,1125,628
map_40.npy,746,380,382,1038
map_40.npy,85,652,314,116
map_40.npy,639,1148,455,552
map_40.npy,988,580,113,1077
map_40.npy,1127,1078,276,391
map_40.npy,235,82,554,1061
map_40.npy,600,821,384,964
map_40.npy,1184,32,801,70
map_40.npy,34,721,464,1167
map_40.npy,127,170,1086,1069
map_40.npy,362,100,276,930
map_40.npy,975,193,1175,549
map_40.npy,661,402,208,139
map_40.npy,285,607,47,573
map_40.npy,1166,388,329,357
map_40.npy,1070,738,108,1108
map_40.npy,53,226,1014,555
map_40.npy,100,442,1097,503
map_40.npy,64,682,916,1103
map_40.npy,690,706,802,770
map_40.npy,278,750,495,56
map_40.npy,774,611,618,358
map_40.npy,1195,861,306,623
map_40.npy,48,181,820,1096
map_40.npy,1062,1131,449,992
map_40.npy,984,628,1023,534
map_40.npy,1061,229,354,1157
map_40.npy,842,747,900,655
map_40.npy,958,711,747,23
map_40.npy,843,1110,1183,133
map_40.npy,146,120,1169,1174
map_40.npy,898,18,329,890
map_40.npy,164,908,1112,543
map_40.npy,266,505,63,884
map_40.npy,675,745,221,601
map_40.npy,302,794,385,982
map_40.npy,983,735,1089,1008
map_40.npy,911,744,1170,663
map_40.npy,303,180,43,5
map_40.npy,42,1167,1064,1177
map_40.npy,620,351,144,1064
map_40.npy,250,1014,489,1188
map_40.npy,225,642,812,697
map_40.npy,353,876,384,810
map_40.npy,628,213,1114,38
map_40.npy,88,461,249,909
map_40.npy,84,245,1022,223
map_40.npy,788,714,496,525
map_40.npy,234,1179,584,105
map_40.npy,212,833,1192,304
map_40.npy,320,1119,408,645
map_40.npy,694,482,1122,588
map_40.npy,1025,695,603,829
map_40.npy,362,1173,119,434
map_40.npy,999,585,1133,246
map_40.npy,141,755,647,429
map_40.npy,21,272,79,307
map_40.npy,304,844,201,936
