image_number,number_of_paths
166,"(array([105,  14]), array([50,  5]))"
166,"(array([117,  29]), array([10, 64]))"
166,"(array([42, 63]), array([95, 26]))"
166,"(array([ 46, 114]), array([30,  1]))"
166,"(array([96, 53]), array([34, 85]))"
166,"(array([99, 54]), array([38, 77]))"
166,"(array([33,  5]), array([103,  27]))"
166,"(array([88, 52]), array([37, 54]))"
166,"(array([103,  22]), array([30, 74]))"
166,"(array([64, 96]), array([112,  42]))"
166,"(array([12, 76]), array([ 37, 113]))"
166,"(array([ 15, 105]), array([16, 65]))"
166,"(array([71, 93]), array([102,  18]))"
166,"(array([115,  53]), array([ 82, 106]))"
166,"(array([21, 80]), array([118,  60]))"
166,"(array([117, 111]), array([114,  17]))"
166,"(array([57, 50]), array([103,  22]))"
166,"(array([29,  4]), array([92, 51]))"
166,"(array([110,   3]), array([ 6, 60]))"
167,"(array([114,  63]), array([56, 89]))"
167,"(array([105, 116]), array([48, 77]))"
169,"(array([46, 11]), array([118, 110]))"
17,"(array([47, 87]), array([106,   7]))"
17,"(array([32, 87]), array([85, 43]))"
17,"(array([117, 101]), array([  3, 101]))"
17,"(array([109,  47]), array([69,  3]))"
170,"(array([95, 67]), array([21, 84]))"
170,"(array([91, 63]), array([19, 67]))"
170,"(array([87, 59]), array([29, 74]))"
170,"(array([100,  48]), array([27, 96]))"
170,"(array([30, 17]), array([95, 75]))"
170,"(array([88, 72]), array([ 1, 88]))"
170,"(array([99, 72]), array([94, 12]))"
170,"(array([82, 51]), array([38, 89]))"
170,"(array([19, 64]), array([109,  77]))"
170,"(array([102,  58]), array([20, 51]))"
170,"(array([95, 57]), array([ 26, 101]))"
170,"(array([105,  50]), array([18, 23]))"
170,"(array([24, 27]), array([100,  53]))"
170,"(array([101,  13]), array([11, 25]))"
170,"(array([ 17, 116]), array([77,  4]))"
170,"(array([91, 60]), array([80,  8]))"
170,"(array([36,  5]), array([ 0, 94]))"
170,"(array([35, 51]), array([85, 55]))"
170,"(array([98, 71]), array([23, 39]))"
171,"(array([116,  26]), array([78, 84]))"
171,"(array([ 13, 117]), array([86, 18]))"
171,"(array([118,  73]), array([ 27, 103]))"
171,"(array([75, 37]), array([89, 18]))"
171,"(array([ 71, 105]), array([114,  56]))"
171,"(array([ 66, 114]), array([80, 11]))"
171,"(array([ 30, 104]), array([77,  5]))"
171,"(array([115,   0]), array([65, 15]))"
171,"(array([82, 37]), array([  8, 115]))"
171,"(array([32, 18]), array([82, 83]))"
171,"(array([118,  32]), array([72, 42]))"
171,"(array([113,  54]), array([77, 38]))"
171,"(array([ 41, 110]), array([117,  86]))"
171,"(array([78, 57]), array([52, 17]))"
171,"(array([86, 77]), array([ 2, 12]))"
171,"(array([114,  21]), array([  2, 110]))"
171,"(array([30, 13]), array([ 69, 108]))"
171,"(array([87, 20]), array([116, 109]))"
171,"(array([71, 22]), array([118,  13]))"
171,"(array([ 60, 108]), array([23, 15]))"
171,"(array([117,  35]), array([  6, 102]))"
171,"(array([15, 12]), array([77, 24]))"
171,"(array([ 23, 105]), array([116,  56]))"
171,"(array([ 44, 105]), array([73, 23]))"
171,"(array([111,  49]), array([ 70, 118]))"
171,"(array([116,  73]), array([ 91, 103]))"
171,"(array([ 44, 115]), array([109,  22]))"
171,"(array([73, 24]), array([113,   3]))"
171,"(array([ 48, 114]), array([116,  24]))"
171,"(array([84, 32]), array([ 83, 107]))"
171,"(array([111,  60]), array([ 85, 106]))"
171,"(array([115, 117]), array([78, 46]))"
171,"(array([  4, 113]), array([116,  60]))"
171,"(array([86, 41]), array([ 6, 13]))"
171,"(array([116,  57]), array([13, 16]))"
171,"(array([ 42, 109]), array([116,  26]))"
171,"(array([83,  4]), array([118,  25]))"
171,"(array([ 11, 111]), array([115,  27]))"
171,"(array([ 46, 114]), array([109,  22]))"
171,"(array([ 62, 112]), array([109,   7]))"
171,"(array([109,  30]), array([ 81, 110]))"
171,"(array([76, 66]), array([112,  61]))"
171,"(array([118,   4]), array([115, 108]))"
171,"(array([ 85, 106]), array([113,  48]))"
171,"(array([69, 19]), array([112,  19]))"
171,"(array([87, 58]), array([117, 102]))"
171,"(array([118,  31]), array([ 62, 111]))"
171,"(array([31, 17]), array([114,  46]))"
171,"(array([73, 47]), array([34, 14]))"
172,"(array([82, 66]), array([98, 10]))"
172,"(array([ 5, 58]), array([83, 43]))"
172,"(array([62, 78]), array([ 4, 50]))"
173,"(array([ 49, 113]), array([96, 10]))"
173,"(array([ 57, 117]), array([104,  85]))"
173,"(array([50,  2]), array([44, 21]))"
173,"(array([39, 81]), array([83, 77]))"
173,"(array([114,  29]), array([77,  1]))"
173,"(array([116,  99]), array([11, 24]))"
173,"(array([ 46, 117]), array([67, 20]))"
173,"(array([ 37, 114]), array([108,  32]))"
174,"(array([30, 19]), array([85, 55]))"
174,"(array([45, 20]), array([109,  76]))"
174,"(array([34, 26]), array([104,  54]))"
174,"(array([38, 57]), array([116,  39]))"
174,"(array([97, 59]), array([40, 44]))"
174,"(array([42, 96]), array([118,   5]))"
174,"(array([94, 69]), array([18,  8]))"
174,"(array([102,  42]), array([21, 21]))"
174,"(array([43, 39]), array([112, 102]))"
174,"(array([110, 103]), array([52, 39]))"
174,"(array([118,   4]), array([27, 79]))"
174,"(array([102,  34]), array([33, 28]))"
174,"(array([34, 38]), array([105,  48]))"
174,"(array([43, 77]), array([100,  71]))"
174,"(array([43, 90]), array([113,  81]))"
174,"(array([ 41, 106]), array([103,  79]))"
174,"(array([105,  62]), array([40, 33]))"
174,"(array([51,  1]), array([110,   7]))"
174,"(array([26, 89]), array([111,  15]))"
174,"(array([46, 95]), array([110,  38]))"
174,"(array([23, 97]), array([25,  4]))"
174,"(array([ 93, 116]), array([42, 82]))"
174,"(array([87, 74]), array([41, 86]))"
174,"(array([88, 35]), array([47, 83]))"
174,"(array([43, 44]), array([112,  39]))"
174,"(array([105,  28]), array([28, 22]))"
174,"(array([27,  7]), array([107,  36]))"
174,"(array([20, 82]), array([109,  83]))"
174,"(array([36, 63]), array([118,  19]))"
174,"(array([111,  68]), array([21, 29]))"
174,"(array([30, 19]), array([115,  55]))"
174,"(array([45, 21]), array([85, 86]))"
174,"(array([39, 73]), array([93, 35]))"
174,"(array([28, 73]), array([113, 106]))"
174,"(array([20, 62]), array([112, 112]))"
174,"(array([22,  8]), array([115,  32]))"
174,"(array([98, 10]), array([24, 86]))"
174,"(array([99, 20]), array([36, 57]))"
174,"(array([103,   1]), array([27, 23]))"
174,"(array([51, 82]), array([93, 76]))"
174,"(array([49, 43]), array([114,  14]))"
174,"(array([105,  80]), array([21, 83]))"
174,"(array([50, 48]), array([84,  8]))"
174,"(array([100,  93]), array([33, 92]))"
174,"(array([83, 49]), array([ 89, 116]))"
174,"(array([85, 59]), array([51, 52]))"
174,"(array([45, 46]), array([107, 109]))"
174,"(array([35, 58]), array([115,  57]))"
174,"(array([ 91, 105]), array([97, 17]))"
174,"(array([109,  99]), array([ 27, 108]))"
175,"(array([51, 96]), array([ 4, 17]))"
175,"(array([69, 58]), array([107,  56]))"
176,"(array([56, 22]), array([18, 65]))"
176,"(array([93, 73]), array([ 2, 74]))"
176,"(array([109,   1]), array([36, 15]))"
176,"(array([105,  48]), array([ 3, 81]))"
176,"(array([109,  98]), array([14, 34]))"
176,"(array([38, 38]), array([117,  87]))"
176,"(array([ 88, 108]), array([16, 81]))"
176,"(array([ 30, 118]), array([38, 33]))"
176,"(array([ 9, 32]), array([17, 94]))"
176,"(array([94, 46]), array([0, 8]))"
176,"(array([101, 109]), array([54,  5]))"
176,"(array([52, 22]), array([24, 91]))"
176,"(array([19, 72]), array([  3, 107]))"
176,"(array([ 94, 114]), array([32, 38]))"
176,"(array([114,   9]), array([ 2, 28]))"
176,"(array([66, 50]), array([109,  49]))"
176,"(array([ 7, 21]), array([28, 69]))"
179,"(array([64, 39]), array([14, 38]))"
179,"(array([117,  95]), array([ 0, 14]))"
18,"(array([107,  73]), array([20, 20]))"
18,"(array([94, 86]), array([102,  50]))"
181,"(array([110,  27]), array([ 7, 50]))"
181,"(array([77, 93]), array([99, 35]))"
181,"(array([86, 61]), array([55, 98]))"
181,"(array([ 44, 105]), array([22, 32]))"
181,"(array([102, 111]), array([88, 40]))"
181,"(array([23, 37]), array([90, 38]))"
181,"(array([86, 53]), array([ 65, 104]))"
181,"(array([ 56, 102]), array([106,  13]))"
181,"(array([118,  87]), array([114,  11]))"
181,"(array([83, 55]), array([52, 93]))"
181,"(array([ 95, 116]), array([22, 17]))"
181,"(array([ 7, 28]), array([ 92, 110]))"
181,"(array([ 59, 106]), array([79, 46]))"
181,"(array([ 88, 102]), array([85, 53]))"
181,"(array([ 9, 38]), array([ 85, 111]))"
181,"(array([ 9, 36]), array([111,   6]))"
181,"(array([24, 39]), array([90, 29]))"
181,"(array([ 94, 116]), array([76, 88]))"
181,"(array([41, 92]), array([111,  27]))"
181,"(array([102, 112]), array([13,  0]))"
181,"(array([46, 89]), array([13,  0]))"
181,"(array([ 29, 105]), array([69, 14]))"
181,"(array([ 60, 106]), array([ 2, 20]))"
181,"(array([11, 40]), array([ 48, 117]))"
181,"(array([54, 89]), array([16, 39]))"
181,"(array([ 9, 18]), array([65, 59]))"
181,"(array([92, 16]), array([ 0, 48]))"
181,"(array([ 47, 106]), array([101,   8]))"
181,"(array([79, 91]), array([118,  15]))"
181,"(array([81, 52]), array([14, 47]))"
181,"(array([77, 61]), array([15,  6]))"
181,"(array([89, 97]), array([77, 50]))"
181,"(array([109,  31]), array([11, 16]))"
181,"(array([17,  3]), array([94, 11]))"
181,"(array([93, 64]), array([27, 38]))"
181,"(array([23,  9]), array([100, 117]))"
181,"(array([89, 27]), array([12,  6]))"
181,"(array([ 67, 113]), array([13, 34]))"
181,"(array([113,   3]), array([ 80, 102]))"
181,"(array([11, 31]), array([100,  51]))"
181,"(array([95, 48]), array([33, 92]))"
181,"(array([68, 49]), array([84, 88]))"
181,"(array([82, 45]), array([43, 85]))"
181,"(array([100,  50]), array([ 4, 33]))"
181,"(array([117,  88]), array([17, 12]))"
181,"(array([ 2, 28]), array([117,   8]))"
181,"(array([66, 45]), array([ 77, 107]))"
181,"(array([76,  5]), array([44, 98]))"
181,"(array([78, 89]), array([105,  32]))"
181,"(array([102,   3]), array([22,  9]))"
181,"(array([87, 54]), array([ 4, 35]))"
181,"(array([73, 58]), array([115,   2]))"
181,"(array([89, 42]), array([ 24, 100]))"
181,"(array([105, 118]), array([17, 15]))"
181,"(array([82, 51]), array([111, 109]))"
181,"(array([86, 54]), array([ 97, 107]))"
181,"(array([76,  8]), array([11, 32]))"
181,"(array([ 83, 105]), array([86, 15]))"
181,"(array([107,  89]), array([23, 41]))"
181,"(array([112, 101]), array([106,  52]))"
181,"(array([112,  11]), array([ 25, 106]))"
181,"(array([ 53, 114]), array([14, 34]))"
181,"(array([ 55, 100]), array([22, 15]))"
181,"(array([19, 47]), array([89, 44]))"
181,"(array([  1, 103]), array([67, 58]))"
181,"(array([111,  20]), array([ 65, 111]))"
181,"(array([ 67, 102]), array([90, 52]))"
181,"(array([24, 32]), array([90, 61]))"
181,"(array([60, 50]), array([18, 41]))"
181,"(array([108,   5]), array([10,  8]))"
181,"(array([63, 61]), array([93, 95]))"
181,"(array([92, 97]), array([87,  7]))"
181,"(array([19, 19]), array([107,  14]))"
181,"(array([18,  8]), array([ 88, 115]))"
181,"(array([27, 41]), array([112,  31]))"
181,"(array([103, 102]), array([112,  22]))"
181,"(array([92, 42]), array([100, 118]))"
181,"(array([118,  93]), array([61, 51]))"
181,"(array([ 52, 112]), array([78,  8]))"
181,"(array([91, 51]), array([12, 48]))"
181,"(array([  2, 111]), array([16, 13]))"
181,"(array([  6, 107]), array([22, 29]))"
181,"(array([18,  3]), array([  4, 109]))"
181,"(array([ 83, 111]), array([72, 45]))"
181,"(array([11, 12]), array([ 68, 108]))"
181,"(array([ 84, 100]), array([14, 11]))"
181,"(array([29, 92]), array([24, 43]))"
181,"(array([ 85, 114]), array([103,  50]))"
181,"(array([14,  5]), array([110,  99]))"
181,"(array([  9, 103]), array([116,  41]))"
182,"(array([100,  13]), array([  3, 117]))"
185,"(array([106,  80]), array([106,  13]))"
185,"(array([117,  69]), array([ 22, 103]))"
185,"(array([ 9, 49]), array([ 1, 64]))"
186,"(array([18, 23]), array([43, 64]))"
186,"(array([109,  87]), array([23, 79]))"
188,"(array([18, 32]), array([87, 99]))"
188,"(array([92, 28]), array([21, 57]))"
188,"(array([3, 8]), array([90, 37]))"
188,"(array([30, 68]), array([88, 29]))"
188,"(array([33, 51]), array([110,  20]))"
188,"(array([22, 53]), array([116,  34]))"
188,"(array([  6, 110]), array([102,  17]))"
188,"(array([99, 66]), array([27, 68]))"
188,"(array([40, 65]), array([102,  38]))"
188,"(array([46, 64]), array([95, 91]))"
188,"(array([ 0, 16]), array([109,  49]))"
188,"(array([103,  65]), array([55, 83]))"
188,"(array([ 13, 112]), array([7, 5]))"
188,"(array([11, 31]), array([ 0, 54]))"
188,"(array([78, 96]), array([ 1, 70]))"
188,"(array([47, 61]), array([78, 28]))"
188,"(array([114, 116]), array([11,  6]))"
188,"(array([92, 80]), array([22, 91]))"
188,"(array([99, 73]), array([ 33, 101]))"
188,"(array([36, 41]), array([1, 0]))"
188,"(array([103,  44]), array([43, 93]))"
188,"(array([23, 32]), array([ 89, 114]))"
188,"(array([116, 118]), array([51, 86]))"
188,"(array([10, 61]), array([6, 7]))"
188,"(array([114,  43]), array([53, 94]))"
188,"(array([ 9, 57]), array([103,  78]))"
188,"(array([109,  34]), array([12, 55]))"
188,"(array([ 1, 49]), array([97, 64]))"
188,"(array([82, 41]), array([11, 99]))"
188,"(array([97, 30]), array([41, 63]))"
188,"(array([89, 28]), array([39, 95]))"
188,"(array([29, 57]), array([92, 58]))"
188,"(array([95, 66]), array([42, 74]))"
188,"(array([113,  60]), array([55, 92]))"
188,"(array([89, 93]), array([27,  0]))"
188,"(array([114,  62]), array([32, 77]))"
188,"(array([52, 67]), array([91, 96]))"
188,"(array([17, 34]), array([96, 98]))"
188,"(array([110,   8]), array([ 7, 10]))"
188,"(array([45, 59]), array([116,  70]))"
188,"(array([36, 68]), array([111,  56]))"
188,"(array([88, 74]), array([11, 49]))"
188,"(array([28, 83]), array([108,  61]))"
188,"(array([10, 49]), array([ 87, 112]))"
188,"(array([12,  6]), array([15, 34]))"
188,"(array([  0, 115]), array([111,  14]))"
188,"(array([21, 51]), array([ 94, 112]))"
188,"(array([ 3, 98]), array([113, 113]))"
188,"(array([118, 104]), array([14, 57]))"
188,"(array([  9, 116]), array([116,  35]))"
188,"(array([111,  86]), array([ 6, 39]))"
188,"(array([112,  10]), array([23, 60]))"
188,"(array([ 89, 107]), array([20, 62]))"
188,"(array([55, 80]), array([98, 59]))"
188,"(array([97, 67]), array([53, 94]))"
188,"(array([110,  39]), array([15, 69]))"
188,"(array([  6, 106]), array([109,  65]))"
188,"(array([108,  79]), array([116, 112]))"
188,"(array([16, 91]), array([81, 99]))"
189,"(array([106,  89]), array([63, 24]))"
189,"(array([52, 95]), array([104,  88]))"
189,"(array([48, 97]), array([113,  83]))"
189,"(array([ 5, 38]), array([116,  11]))"
189,"(array([40, 44]), array([115,   7]))"
189,"(array([101,  94]), array([40, 52]))"
189,"(array([39, 91]), array([117,  85]))"
189,"(array([113, 108]), array([40, 85]))"
189,"(array([58, 13]), array([92, 90]))"
189,"(array([27, 46]), array([ 94, 108]))"
189,"(array([41,  3]), array([94,  2]))"
189,"(array([70,  5]), array([101,  90]))"
189,"(array([111,  32]), array([118, 108]))"
189,"(array([91, 84]), array([68,  6]))"
189,"(array([80,  4]), array([ 97, 100]))"
189,"(array([105,  90]), array([76, 24]))"
189,"(array([ 3, 62]), array([109, 103]))"
189,"(array([52, 88]), array([100, 113]))"
189,"(array([ 71, 114]), array([56, 59]))"
189,"(array([103, 107]), array([ 7, 54]))"
189,"(array([51, 62]), array([111,  89]))"
189,"(array([116,  68]), array([54,  7]))"
189,"(array([114, 107]), array([51, 98]))"
189,"(array([ 96, 117]), array([15, 40]))"
189,"(array([38, 60]), array([116,   3]))"
189,"(array([107,  67]), array([116, 114]))"
189,"(array([111,  71]), array([44, 14]))"
189,"(array([108, 100]), array([51, 39]))"
189,"(array([97, 92]), array([62, 13]))"
189,"(array([22, 42]), array([ 0, 89]))"
189,"(array([40, 39]), array([ 53, 110]))"
189,"(array([64, 36]), array([94, 90]))"
189,"(array([70,  5]), array([101,  84]))"
189,"(array([ 89, 106]), array([52,  0]))"
189,"(array([47, 13]), array([116,  83]))"
189,"(array([ 93, 100]), array([65, 38]))"
189,"(array([111, 116]), array([46, 61]))"
189,"(array([ 2, 63]), array([75, 19]))"
189,"(array([76, 20]), array([  1, 101]))"
189,"(array([114, 115]), array([61, 35]))"
189,"(array([92, 97]), array([59, 15]))"
189,"(array([ 74, 110]), array([46,  4]))"
189,"(array([101, 103]), array([15, 37]))"
189,"(array([45, 90]), array([112,  68]))"
189,"(array([  2, 109]), array([85, 34]))"
189,"(array([ 74, 110]), array([ 54, 102]))"
189,"(array([102,  90]), array([66, 16]))"
189,"(array([  0, 102]), array([115, 105]))"
189,"(array([116,  94]), array([70, 54]))"
189,"(array([51,  8]), array([75,  2]))"
189,"(array([39, 96]), array([111,  99]))"
189,"(array([52, 85]), array([ 42, 109]))"
189,"(array([39, 59]), array([104, 105]))"
189,"(array([41, 99]), array([ 98, 110]))"
189,"(array([87, 37]), array([117, 118]))"
189,"(array([67, 69]), array([ 1, 84]))"
189,"(array([69, 61]), array([ 92, 111]))"
189,"(array([70, 33]), array([100,  90]))"
189,"(array([113,  83]), array([ 0, 81]))"
189,"(array([112,  90]), array([67, 32]))"
189,"(array([50,  7]), array([ 68, 111]))"
189,"(array([74,  8]), array([ 69, 109]))"
189,"(array([109,  66]), array([25, 40]))"
189,"(array([101,   5]), array([ 68, 106]))"
189,"(array([116,  83]), array([44, 57]))"
189,"(array([116, 103]), array([71, 64]))"
189,"(array([63, 37]), array([ 78, 106]))"
189,"(array([106,  72]), array([46, 93]))"
189,"(array([47, 25]), array([21, 41]))"
189,"(array([113,   6]), array([72,  5]))"
189,"(array([44, 28]), array([ 74, 113]))"
189,"(array([ 97, 105]), array([36, 10]))"
189,"(array([50,  9]), array([ 88, 111]))"
189,"(array([44, 99]), array([61,  3]))"
189,"(array([12, 40]), array([105,  35]))"
189,"(array([86, 18]), array([118,  67]))"
189,"(array([ 73, 106]), array([65, 57]))"
