startx,starty,goalx,goaly,imagenumber
44,73,99,26,172
22,86,43,73,172
99,70,17,24,172
24,113,3,116,172
18,47,68,116,172
45,88,76,95,172
30,79,103,113,172
5,110,1,53,172
13,9,91,49,172
90,31,112,84,172
65,104,68,82,172
87,110,68,96,172
92,68,112,19,172
63,81,76,102,172
31,81,113,15,172
88,30,106,72,172
96,76,99,38,172
73,41,94,112,172
67,29,38,65,172
14,26,8,30,172
4,98,85,50,172
43,63,51,113,172
114,63,102,46,172
10,61,4,64,172
81,117,87,88,172
27,118,28,113,172
70,109,21,20,172
17,42,4,32,172
10,115,72,101,172
50,76,103,14,172
45,81,78,25,172
22,113,95,110,172
73,96,100,29,172
61,82,93,110,172
30,64,92,73,172
116,117,29,110,172
13,13,97,20,172
11,31,103,59,172
81,42,7,57,172
64,104,35,77,172
5,47,13,106,172
114,113,111,68,172
38,113,3,31,172
74,108,105,99,172
21,37,85,111,172
87,102,115,93,172
114,18,30,84,172
13,68,19,53,172
80,81,101,19,172
97,43,48,72,172
64,84,68,65,172
4,55,18,114,172
3,89,58,92,172
79,118,111,94,172
8,77,40,99,172
26,106,0,20,172
93,106,37,100,172
43,109,20,103,172
58,82,98,59,172
53,103,38,106,172
4,113,95,95,172
91,31,116,111,172
95,67,91,75,172
104,42,8,92,172
33,92,10,111,172
107,27,93,34,172
106,37,81,18,173
17,31,84,91,173
19,21,98,84,173
50,28,85,89,173
111,56,76,18,173
112,19,61,31,173
78,35,98,26,173
89,100,9,18,173
67,33,89,71,173
93,20,95,93,173
8,33,14,15,173
16,17,98,30,173
113,44,22,34,173
18,24,25,1,173
114,96,101,4,173
41,65,53,62,173
87,79,97,7,173
92,21,17,8,173
53,33,86,60,173
54,16,4,2,173
100,14,51,68,173
49,66,51,61,173
102,80,57,25,173
114,114,103,48,173
73,40,6,26,173
96,84,117,64,173
44,21,87,48,173
4,34,5,3,173
5,30,16,21,173
115,40,53,34,173
13,42,88,60,173
117,29,98,51,173
42,36,1,25,173
96,81,53,67,173
107,113,115,98,173
98,12,65,37,173
87,95,41,55,173
92,106,62,17,173
25,20,95,60,173
57,27,105,92,173
91,112,94,41,173
97,105,109,19,173
84,23,76,31,173
50,28,50,97,173
103,80,53,109,173
28,21,103,101,173
44,23,113,33,173
43,115,67,17,173
53,65,30,112,173
113,91,54,91,173
24,25,116,7,173
99,93,41,83,173
106,89,57,115,173
97,99,30,34,173
84,104,93,99,173
13,22,74,20,173
99,100,93,77,173
87,27,42,33,173
117,26,49,61,173
88,100,92,92,173
49,45,110,5,173
90,83,114,105,173
95,82,115,117,173
102,62,52,37,173
4,41,54,19,173
113,19,53,72,173
88,80,89,77,173
5,26,36,24,173
69,27,76,26,173
54,64,55,111,173
12,20,30,19,173
95,80,97,86,173
105,36,115,52,173
43,76,108,39,173
108,42,92,92,173
36,117,70,19,173
21,35,42,33,173
25,27,106,72,173
103,109,96,80,173
93,109,116,29,173
14,10,7,35,173
98,80,98,59,173
88,48,17,39,173
43,62,87,31,173
88,98,113,75,173
118,19,4,9,173
104,99,118,71,173
85,35,98,42,173
106,103,71,43,173
96,110,19,27,173
50,70,115,3,173
104,48,61,17,173
75,38,19,16,173
102,27,91,19,173
42,65,1,4,173
91,118,95,0,173
5,8,96,62,173
0,8,43,113,173
4,24,98,45,173
109,76,13,14,173
109,49,101,17,173
69,42,95,34,173
12,36,33,114,173
71,2,111,51,173
117,59,99,18,173
108,102,102,73,173
12,11,104,92,173
101,64,41,38,173
33,21,56,16,173
86,32,111,114,173
53,69,113,83,173
116,102,20,15,173
104,85,93,88,173
99,92,97,2,173
49,28,49,74,173
41,113,75,30,173
111,94,3,31,173
110,106,88,50,173
111,21,1,4,173
111,44,46,81,173
98,105,101,88,173
102,113,28,33,173
88,37,48,42,173
38,27,110,112,173
35,118,78,26,173
91,29,98,103,173
55,80,17,33,173
87,83,92,45,173
114,105,53,23,173
76,32,105,17,173
105,111,6,5,173
109,44,117,93,173
98,33,53,95,173
95,79,79,22,173
91,19,37,50,173
109,31,52,92,173
114,21,93,83,173
43,26,103,19,173
14,39,99,18,173
7,35,14,38,173
99,77,76,41,173
54,22,98,59,173
4,37,104,61,173
61,29,46,49,173
78,38,111,11,173
118,103,114,105,173
73,20,93,101,173
5,14,113,61,173
85,61,111,17,173
5,33,22,38,173
117,39,51,23,173
43,76,101,31,173
97,82,105,14,173
90,28,118,32,173
50,115,55,67,173
2,24,117,54,173
13,5,84,30,173
98,52,88,34,173
101,66,43,39,173
47,114,113,117,173
66,24,91,106,173
69,30,116,3,173
103,93,4,19,173
14,41,19,26,173
6,8,102,35,173
98,48,99,13,173
97,89,94,86,173
117,90,95,57,173
89,70,55,117,173
17,21,74,35,173
105,24,76,20,173
55,81,101,73,173
48,71,111,78,173
46,44,64,34,173
39,81,117,116,173
58,28,103,22,173
86,64,109,69,173
6,38,95,51,173
110,64,100,25,173
116,11,38,25,173
39,83,104,104,173
97,31,104,65,173
50,33,77,22,173
115,95,95,14,173
93,90,91,93,173
107,29,105,68,173
44,28,49,62,173
7,19,105,95,173
50,36,62,17,173
91,86,94,24,173
62,23,97,33,173
57,28,118,70,173
117,28,55,86,173
112,25,109,22,173
47,70,94,75,173
45,113,101,34,173
43,67,43,16,173
12,7,98,15,173
114,71,96,80,173
94,51,36,2,173
45,9,101,74,174
117,19,24,50,174
26,82,43,51,174
51,52,117,73,174
27,63,101,94,174
36,84,87,70,174
27,63,113,60,174
24,56,33,27,174
86,101,55,2,174
34,30,45,17,174
84,65,91,29,174
117,102,36,57,174
50,41,50,39,174
105,61,94,35,174
26,107,46,69,174
107,64,86,32,174
17,3,86,56,174
99,108,46,59,174
47,11,99,74,174
30,92,91,19,174
114,110,103,36,174
115,50,38,86,174
29,4,44,5,174
117,40,92,77,174
40,62,95,89,174
24,57,52,70,174
104,79,44,18,174
101,37,42,24,174
104,117,48,25,174
36,9,34,33,174
49,20,42,55,174
32,27,113,80,174
109,79,37,85,174
108,53,92,47,174
23,49,25,52,174
95,117,118,38,174
46,0,110,16,174
103,1,44,68,174
93,106,23,83,174
105,59,27,101,174
101,112,20,47,174
108,46,30,98,174
90,53,47,59,174
109,52,100,112,174
118,103,84,3,174
20,63,21,88,174
41,31,50,96,174
117,3,39,43,174
107,110,19,65,174
97,101,27,97,174
87,67,38,23,174
102,37,116,10,174
108,89,24,71,174
109,72,118,43,174
46,75,25,7,174
113,30,52,105,174
108,60,40,64,174
91,62,43,70,174
118,78,93,69,174
93,14,88,85,174
108,72,36,111,174
118,44,35,38,174
115,24,92,96,174
46,77,28,94,174
110,59,86,9,174
32,85,43,101,174
108,115,99,114,174
114,8,97,74,174
105,12,32,3,174
90,29,28,68,174
30,40,117,43,174
106,94,115,75,174
50,84,109,69,174
26,40,24,98,174
91,109,116,96,174
40,67,26,4,174
110,34,102,100,174
50,88,41,17,174
28,104,115,70,174
89,76,104,69,174
31,43,110,110,174
52,27,52,1,174
47,9,110,101,174
45,114,26,89,174
33,57,43,48,174
23,95,27,39,174
29,15,18,85,174
88,89,108,51,174
109,59,104,77,174
106,72,40,9,174
100,54,88,10,174
104,36,92,67,174
110,21,41,101,174
98,88,115,87,174
42,39,35,53,174
118,102,111,89,174
33,5,51,67,174
107,112,53,61,174
39,76,109,38,174
93,102,48,85,174
21,18,116,105,174
46,106,116,82,174
53,21,32,5,174
33,36,24,35,174
106,106,31,108,174
29,95,49,39,174
19,27,105,118,174
37,5,50,14,174
25,52,21,107,174
117,112,29,25,174
103,95,111,68,174
20,2,23,87,174
118,31,102,3,174
29,96,43,72,174
43,109,89,107,174
91,2,23,4,174
107,37,108,8,174
27,53,117,87,174
112,80,36,52,174
34,33,28,24,174
88,10,91,5,174
47,79,48,18,174
20,81,31,38,174
48,94,34,81,174
48,87,94,44,174
90,109,92,71,174
33,4,104,60,174
104,68,110,96,174
111,67,21,86,174
27,118,89,73,174
102,31,39,90,174
117,75,114,52,174
115,73,111,27,174
54,11,32,76,174
40,81,105,35,174
47,8,96,97,174
25,46,41,118,174
94,71,52,63,174
115,105,36,8,174
97,1,45,2,174
38,48,42,93,174
51,72,36,0,174
96,10,116,62,174
48,107,44,23,174
22,31,37,44,174
53,83,31,82,174
110,25,112,6,174
27,32,95,35,174
114,0,88,118,174
90,33,30,78,174
94,6,32,28,174
40,86,115,69,174
87,116,101,115,174
45,112,108,111,174
89,19,91,10,174
46,36,118,46,174
112,32,85,75,174
31,6,44,30,174
104,117,48,5,174
99,105,96,118,174
37,88,99,30,174
21,36,105,17,174
88,77,116,41,174
107,18,39,17,174
99,42,47,109,174
31,101,100,30,174
41,97,44,91,174
91,98,82,50,174
27,109,112,47,174
108,70,116,118,174
34,75,115,79,174
43,98,26,115,174
115,37,27,27,174
93,118,112,19,174
27,41,83,56,174
88,1,115,118,174
98,15,50,93,174
54,69,22,41,174
89,35,35,80,174
47,9,105,10,174
22,81,37,105,174
42,45,53,3,174
27,6,49,100,174
52,78,31,72,174
102,66,34,31,174
26,12,53,86,174
28,48,55,7,174
36,47,103,101,174
30,99,29,62,174
49,59,25,16,174
103,24,101,78,174
45,115,93,89,174
93,117,114,91,174
111,87,38,61,174
50,91,46,5,174
27,112,40,102,174
49,92,108,15,174
85,0,106,8,174
95,36,116,98,174
22,97,43,81,174
25,104,102,0,175
66,13,82,9,175
105,53,31,52,175
38,20,109,14,175
115,13,60,100,175
71,5,60,90,175
91,7,71,99,175
9,20,67,11,175
94,7,37,100,175
62,22,54,58,175
80,57,83,83,175
102,49,48,109,175
85,27,61,59,175
33,86,95,66,175
108,51,71,7,175
107,58,102,83,175
35,89,37,78,175
103,8,55,14,175
74,78,56,12,175
78,78,60,54,175
68,62,86,26,175
96,78,74,9,175
44,78,27,58,175
58,79,96,29,175
108,0,30,43,175
32,100,55,37,175
72,18,59,32,175
8,2,42,93,175
24,60,1,38,175
81,35,86,53,175
28,1,71,116,175
56,77,17,89,175
89,47,56,48,175
67,102,84,19,175
19,10,56,110,175
54,30,47,95,175
93,75,87,59,175
51,67,34,50,175
73,56,63,0,175
80,17,59,92,175
97,65,85,22,175
105,27,44,55,175
55,104,26,18,175
73,91,93,0,175
41,71,68,99,175
60,9,70,58,175
118,8,76,21,175
56,92,40,78,175
105,46,85,16,175
108,4,99,51,175
51,2,68,6,175
70,20,28,40,175
82,61,18,16,175
8,89,89,5,175
96,24,31,2,175
50,56,24,103,175
74,46,78,63,175
54,110,30,45,175
30,101,78,26,175
56,55,1,33,175
41,73,51,85,175
81,52,63,113,175
57,101,56,58,175
103,41,73,100,175
109,46,70,58,175
69,90,91,65,175
60,67,99,40,175
76,21,17,92,175
97,39,40,110,175
95,53,20,5,175
84,5,46,80,175
105,48,63,29,175
9,91,30,105,175
111,50,48,74,175
61,38,104,66,175
103,38,44,19,175
106,74,99,69,175
70,88,62,70,175
37,102,78,27,175
100,41,87,58,175
46,94,79,46,175
83,49,70,9,175
49,31,72,106,175
60,103,22,3,175
72,5,35,8,175
15,17,7,15,175
101,64,72,48,175
2,4,103,5,175
56,72,60,5,175
90,8,78,28,175
67,4,83,70,175
30,8,36,24,175
50,101,100,49,175
70,18,102,34,175
43,77,20,55,175
92,42,64,28,175
57,114,34,40,175
52,89,101,73,175
55,71,74,87,175
32,14,85,81,175
50,3,59,28,175
34,50,43,95,175
52,80,27,56,175
92,38,35,13,175
67,50,101,55,175
56,101,20,43,175
66,28,82,71,175
45,104,17,3,175
47,15,79,53,175
0,24,66,60,175
39,26,109,80,175
58,36,24,7,175
38,35,51,36,175
67,45,19,11,175
90,47,34,11,175
113,3,106,44,175
24,18,71,42,175
29,59,17,55,175
85,59,27,11,175
32,81,109,1,175
79,10,2,11,175
30,97,112,1,175
54,33,110,27,175
85,44,29,23,175
34,74,20,14,175
31,94,61,35,175
66,44,68,44,175
67,18,53,59,175
29,8,10,15,175
52,6,59,65,175
56,93,80,10,175
32,57,88,67,175
63,60,3,6,175
84,23,12,8,175
103,64,54,90,175
29,22,18,88,175
7,3,44,111,175
70,49,96,56,175
52,96,18,97,175
52,31,65,49,175
89,68,86,30,175
104,10,103,35,175
4,1,76,43,175
93,44,73,41,175
102,4,0,5,175
9,14,21,17,175
35,69,25,56,175
97,23,94,20,175
95,53,33,103,175
113,14,12,1,175
109,58,41,72,175
112,22,37,53,175
27,104,21,47,175
46,96,116,34,175
89,60,15,93,175
81,31,33,90,175
38,14,40,78,175
13,39,69,116,175
92,76,51,56,175
67,106,73,6,175
27,4,16,13,175
37,92,2,16,175
68,106,10,14,175
106,35,88,38,175
83,5,77,19,175
60,25,87,9,175
65,6,74,10,175
56,11,77,21,175
25,102,54,93,175
70,117,53,74,175
98,33,57,68,175
51,4,84,7,175
33,70,28,52,175
63,81,52,81,175
106,75,60,84,175
39,49,32,45,175
101,81,67,2,175
93,77,19,95,175
82,77,41,23,175
73,26,44,70,175
74,113,96,78,175
107,27,89,54,175
76,62,54,53,175
47,74,108,49,175
97,50,72,116,175
55,102,2,31,175
106,61,34,68,175
61,63,21,51,175
22,48,107,31,175
12,94,99,70,175
34,80,47,88,175
88,51,62,58,175
45,102,64,40,175
67,85,33,58,175
56,110,10,2,175
58,116,114,7,175
21,1,31,49,175
73,82,60,68,175
2,26,54,4,175
60,73,85,25,175
9,0,96,72,176
91,69,99,14,176
107,105,105,92,176
117,23,113,12,176
71,94,31,79,176
43,80,25,107,176
72,70,93,100,176
39,89,13,100,176
95,97,111,75,176
87,48,26,27,176
94,4,95,78,176
27,110,97,11,176
11,28,18,32,176
51,26,107,107,176
105,48,117,103,176
91,87,69,47,176
92,103,118,77,176
37,95,109,102,176
82,3,26,82,176
36,63,91,0,176
66,13,90,111,176
35,100,28,25,176
118,15,109,19,176
106,43,24,90,176
80,51,101,99,176
17,9,67,12,176
106,84,118,6,176
36,73,105,107,176
91,106,93,0,176
100,106,11,9,176
34,77,0,73,176
6,69,42,22,176
9,88,16,108,176
71,59,32,96,176
94,83,28,114,176
6,71,31,24,176
40,18,31,38,176
24,27,15,103,176
42,32,8,101,176
21,31,114,85,176
28,36,46,30,176
72,69,89,105,176
16,6,14,99,176
35,72,34,13,176
27,14,16,18,176
33,84,112,84,176
9,117,2,6,176
72,63,90,7,176
17,13,29,102,176
50,6,66,44,176
101,108,30,24,176
20,12,31,92,176
17,2,26,34,176
42,38,82,77,176
95,44,39,81,176
81,38,49,5,176
97,77,115,37,176
100,109,4,74,176
81,42,0,98,176
98,27,84,8,176
71,41,22,29,176
75,71,95,12,176
39,21,13,86,176
29,115,94,11,176
114,77,14,83,176
38,17,117,107,176
16,13,35,28,176
66,88,61,79,176
50,21,16,101,176
28,26,39,26,176
118,113,75,85,176
27,62,76,70,176
86,3,11,64,176
64,86,49,4,176
49,30,95,115,176
35,80,83,14,176
88,84,52,60,176
35,11,110,52,176
73,9,88,78,176
75,83,112,2,176
35,108,16,75,176
49,83,12,74,176
67,13,101,32,176
115,115,41,14,176
6,25,79,80,176
80,13,90,40,176
113,28,109,29,176
37,88,38,67,176
94,87,113,115,176
23,22,76,14,176
25,71,39,68,176
24,85,113,44,176
50,86,47,72,176
77,15,104,17,176
42,4,96,18,176
93,50,82,88,176
83,59,69,47,176
13,115,59,85,176
88,116,13,39,176
100,15,48,60,176
56,11,99,15,176
19,117,43,15,176
7,2,27,37,176
3,72,29,16,176
57,79,13,65,176
48,24,14,37,176
75,57,106,53,176
7,13,16,34,176
92,73,109,14,176
23,62,79,55,176
1,78,60,4,176
59,0,11,67,176
26,36,21,8,176
50,0,92,72,176
116,76,40,7,176
62,91,63,23,176
53,59,89,90,176
74,41,118,12,176
89,69,118,34,176
13,96,9,76,176
118,52,89,102,176
40,13,93,0,176
17,29,67,5,176
99,3,24,11,176
51,77,28,5,176
107,20,103,102,176
78,49,9,117,176
83,58,116,74,176
19,106,48,62,176
40,21,34,89,176
99,9,65,8,176
53,0,93,80,176
32,98,31,0,176
107,40,26,103,176
30,117,26,84,176
31,103,6,29,176
46,6,118,71,176
42,64,41,13,176
98,22,83,76,176
81,64,28,34,176
10,35,81,94,176
5,84,86,68,176
109,36,64,11,176
5,9,84,46,176
32,107,43,85,176
31,10,13,7,176
10,11,107,86,176
85,3,21,86,176
26,40,74,63,176
100,66,4,87,176
108,41,78,60,176
15,107,37,28,176
31,83,79,92,176
93,46,26,1,176
103,80,34,0,176
96,10,65,16,176
69,12,112,28,176
48,63,91,85,176
16,66,2,16,176
39,27,109,103,176
85,61,7,103,176
109,44,102,19,176
31,101,110,72,176
7,96,62,15,176
6,115,88,112,176
12,109,30,64,176
103,110,95,21,176
87,81,23,64,176
11,65,51,31,176
42,64,20,66,176
57,82,44,7,176
27,32,106,95,176
54,67,34,32,176
42,84,42,85,176
20,86,64,84,176
35,89,37,98,176
117,89,86,12,176
116,28,71,43,176
40,77,4,14,176
3,116,109,54,176
62,3,55,82,176
42,37,1,87,176
52,73,117,18,176
91,38,113,117,176
37,17,103,35,176
1,88,104,73,176
45,33,5,5,176
23,20,37,25,176
78,15,110,71,176
10,63,68,13,176
109,41,11,73,176
4,19,22,78,176
74,54,16,69,176
34,35,115,88,176
22,22,63,5,176
6,101,31,78,176
34,23,20,118,176
52,60,103,38,176
99,0,2,9,176
22,73,10,33,176
70,72,91,46,177
88,41,101,11,177
94,86,91,91,177
85,85,111,113,177
108,109,65,23,177
87,105,108,2,177
83,15,112,80,177
108,95,114,26,177
98,21,113,9,177
95,61,91,11,177
73,72,87,88,177
64,42,86,74,177
67,88,84,85,177
105,75,83,50,177
55,111,92,84,177
85,92,100,30,177
72,24,109,31,177
65,4,62,4,177
109,75,99,117,177
68,51,74,89,177
95,103,61,65,177
107,30,86,20,177
104,114,99,94,177
95,53,104,13,177
109,69,95,38,177
88,80,111,88,177
86,25,118,108,177
80,3,104,23,177
87,66,114,73,177
104,98,100,99,177
100,73,108,111,177
81,47,90,43,177
93,107,84,65,177
88,37,112,2,177
86,48,91,81,177
94,82,112,64,177
85,90,95,112,177
94,52,98,56,177
99,15,75,15,177
68,106,78,32,177
110,104,63,20,177
80,68,65,26,177
95,40,117,19,177
82,1,98,111,177
82,51,91,60,177
87,114,82,20,177
103,9,101,66,177
71,9,96,43,177
94,116,99,1,177
98,37,96,11,177
58,24,101,19,177
103,1,82,26,177
58,69,107,1,177
96,83,93,63,177
108,54,111,118,177
102,93,108,72,177
83,22,102,5,177
84,104,101,90,177
59,36,116,101,177
104,28,89,13,177
77,1,115,80,177
66,57,114,104,177
86,80,75,5,177
96,56,114,90,177
85,63,112,38,177
99,32,79,27,177
71,99,99,98,177
100,36,80,22,177
97,54,77,31,177
76,5,85,76,177
113,68,102,82,177
74,13,73,18,177
63,43,83,96,177
84,99,109,5,177
82,40,91,65,177
99,58,67,81,177
102,89,102,88,177
100,16,112,89,177
59,55,99,12,177
75,30,60,54,177
74,49,78,58,177
80,94,105,71,177
108,40,66,79,177
74,48,71,75,177
100,15,107,83,177
94,4,71,17,177
111,22,113,16,177
82,16,81,74,177
75,97,99,108,177
118,102,75,60,177
111,8,77,67,177
90,8,82,4,177
95,67,111,36,177
91,34,105,34,177
117,39,69,21,177
78,40,77,44,177
83,13,84,42,177
78,77,81,47,177
73,78,106,18,177
109,68,83,62,177
87,95,78,85,177
77,46,82,62,177
80,106,117,30,177
59,70,79,55,177
77,59,103,9,177
110,118,80,8,177
61,64,112,115,177
88,104,111,101,177
71,39,103,97,177
99,71,102,116,177
101,102,118,78,177
87,53,93,72,177
106,49,112,79,177
85,1,116,71,177
75,20,104,10,177
105,14,77,20,177
112,37,100,96,177
93,51,87,53,177
107,69,86,23,177
65,78,111,67,177
87,3,115,7,177
95,108,100,71,177
117,23,62,7,177
114,96,115,103,177
117,29,73,70,177
101,88,75,60,177
90,25,89,5,177
62,30,97,38,177
84,96,110,118,177
97,87,60,38,177
76,88,91,12,177
57,56,111,58,177
103,23,106,59,177
109,40,89,65,177
87,23,115,23,177
67,40,73,73,177
109,71,108,35,177
94,80,60,39,177
82,18,80,106,177
90,64,97,102,177
86,94,77,90,177
92,52,110,87,177
116,4,89,52,177
114,72,91,4,177
112,69,95,58,177
88,11,106,118,177
75,29,105,107,177
81,33,110,77,177
108,26,67,51,177
73,31,99,46,177
105,94,81,108,177
71,59,116,19,177
86,69,109,70,177
107,52,96,86,177
96,86,72,14,177
87,15,79,93,177
94,76,89,82,177
97,25,116,95,177
64,68,88,45,177
64,42,114,78,177
108,9,109,113,177
94,108,84,92,177
96,94,73,9,177
98,17,117,24,177
63,49,79,99,177
111,32,81,27,177
75,47,93,99,177
103,92,84,106,177
88,30,64,76,177
108,116,78,41,177
70,61,81,117,177
69,11,89,52,177
111,49,76,40,177
74,10,81,91,177
101,42,96,103,177
78,78,100,0,177
105,72,98,105,177
85,97,101,118,177
116,9,67,85,177
64,105,103,52,177
63,44,95,69,177
96,38,90,10,177
90,56,76,54,177
81,11,64,54,177
68,45,108,109,177
107,60,105,98,177
79,74,103,94,177
84,26,86,99,177
92,109,108,31,177
95,69,108,100,177
113,15,95,64,177
106,20,84,88,177
87,32,95,71,177
105,49,113,68,177
81,72,113,84,177
106,63,58,65,177
104,74,88,60,177
96,3,67,100,177
68,1,104,19,177
83,10,102,70,177
30,3,72,53,178
70,100,15,2,178
79,36,61,31,178
8,82,52,42,178
100,51,64,3,178
99,72,4,5,178
2,59,74,51,178
15,25,75,75,178
56,76,76,32,178
75,50,114,51,178
98,17,82,56,178
28,42,104,46,178
0,67,66,13,178
68,52,111,49,178
28,38,71,23,178
117,37,5,13,178
115,58,107,38,178
31,34,98,8,178
76,16,78,4,178
41,51,71,37,178
17,18,100,64,178
73,14,114,55,178
38,47,28,6,178
103,98,107,45,178
54,21,92,87,178
61,17,1,14,178
10,14,39,70,178
49,58,107,3,178
71,71,76,80,178
60,48,97,57,178
82,74,60,25,178
6,41,33,34,178
4,27,94,97,178
44,69,58,11,178
72,41,84,87,178
12,45,89,101,178
86,46,82,5,178
86,20,50,73,178
100,49,79,101,178
42,48,49,62,178
111,44,110,33,178
67,33,99,75,178
95,81,100,14,178
3,36,16,51,178
27,59,103,0,178
91,63,98,86,178
54,48,15,57,178
76,26,4,40,178
104,48,55,53,178
75,71,89,52,178
28,28,77,15,178
107,17,111,21,178
86,89,40,50,178
61,26,3,55,178
18,58,60,20,178
104,26,111,43,178
9,12,77,85,178
65,9,92,80,178
19,53,8,48,178
62,57,69,80,178
56,76,55,42,178
81,11,103,9,178
21,43,89,24,178
69,15,88,66,178
54,31,4,1,178
40,6,21,3,178
88,70,100,94,178
56,55,32,42,178
67,39,99,88,178
38,62,74,76,178
79,1,95,72,178
79,55,17,32,178
79,74,12,65,178
5,27,82,44,178
1,52,68,49,178
92,79,62,65,178
23,71,4,60,178
75,58,86,28,178
90,12,53,64,178
86,38,82,79,178
9,71,14,14,178
83,39,34,57,178
74,97,77,24,178
51,39,98,4,178
94,18,57,59,178
14,14,11,23,178
101,87,100,11,178
51,69,60,71,178
35,70,118,46,178
104,25,91,46,178
9,13,57,53,178
1,70,76,45,178
20,67,39,41,178
72,17,102,10,178
27,50,67,73,178
100,51,111,30,178
87,0,2,50,178
13,19,102,41,178
14,51,57,51,178
115,35,41,62,178
27,54,70,90,178
12,9,67,55,178
96,57,96,11,178
102,42,58,51,178
53,70,68,29,178
101,31,22,58,178
83,31,40,7,178
4,45,8,16,178
112,43,1,70,178
47,74,51,30,178
111,34,88,86,178
76,81,95,41,178
82,90,81,59,178
28,52,54,45,178
97,17,65,58,178
72,3,56,56,178
24,25,0,64,178
95,5,85,51,178
50,59,68,10,178
22,57,102,0,178
85,31,79,101,178
101,73,5,25,178
5,17,83,38,178
4,45,29,50,178
61,46,93,31,178
65,38,63,61,178
16,44,103,19,178
43,55,19,18,178
55,28,96,92,178
98,32,103,6,178
9,0,70,92,178
3,21,10,48,178
94,19,56,35,178
88,63,14,48,178
1,48,51,51,178
84,15,64,73,178
91,36,22,56,178
82,34,44,48,178
43,6,85,98,178
111,56,19,27,178
85,93,90,28,178
90,87,25,50,178
66,55,52,74,178
4,26,65,15,178
66,47,4,81,178
95,2,92,87,178
82,40,73,48,178
62,15,10,37,178
31,5,28,74,178
98,62,8,37,178
83,36,22,30,178
81,26,8,15,178
75,38,27,52,178
74,99,96,60,178
73,25,91,77,178
12,47,55,38,178
52,65,30,68,178
81,29,69,64,178
7,49,79,54,178
85,10,88,4,178
44,54,76,30,178
81,31,54,47,178
42,65,14,65,178
34,47,79,40,178
25,59,45,27,178
47,70,91,88,178
43,72,53,60,178
9,28,5,69,178
88,54,106,28,178
106,55,79,60,178
98,61,40,3,178
69,13,98,86,178
57,39,82,29,178
48,49,26,36,178
2,53,52,66,178
37,50,73,30,178
89,45,110,51,178
3,17,59,32,178
14,15,100,15,178
59,67,77,34,178
78,11,64,5,178
33,72,6,44,178
6,57,79,27,178
72,9,8,6,178
53,33,84,40,178
1,6,21,67,178
78,33,100,86,178
89,93,71,97,178
62,38,21,76,178
74,34,97,92,178
109,54,50,53,178
86,62,6,77,178
45,42,79,100,178
17,50,45,38,178
58,16,0,61,178
88,38,106,42,178
47,57,11,11,178
101,66,24,50,178
83,44,77,61,178
89,70,94,65,178
8,11,118,100,179
59,6,35,88,179
33,81,97,32,179
48,60,67,77,179
47,78,77,31,179
41,74,24,76,179
30,66,101,64,179
47,35,7,37,179
94,71,60,18,179
106,113,57,54,179
53,16,47,88,179
34,15,109,99,179
92,61,4,1,179
38,51,111,72,179
28,81,102,71,179
57,69,111,80,179
68,38,111,105,179
25,51,54,63,179
45,88,22,25,179
51,77,48,20,179
100,114,65,29,179
23,56,8,13,179
99,103,112,81,179
70,37,93,58,179
117,64,29,50,179
45,64,80,50,179
58,19,44,33,179
62,26,38,50,179
110,41,51,23,179
69,27,114,52,179
55,42,83,57,179
118,58,41,33,179
103,29,100,93,179
55,22,1,32,179
100,64,109,68,179
58,21,10,30,179
86,116,18,68,179
23,76,113,64,179
14,0,105,113,179
40,90,57,64,179
28,66,91,16,179
58,29,99,42,179
67,24,94,101,179
86,37,39,74,179
95,117,94,108,179
45,57,83,36,179
38,11,29,48,179
34,46,8,7,179
35,0,98,51,179
33,74,63,43,179
105,73,73,22,179
31,75,24,67,179
79,31,55,36,179
112,38,3,8,179
33,53,102,71,179
33,84,20,25,179
116,105,6,7,179
30,6,55,42,179
103,111,38,80,179
69,54,92,38,179
38,55,109,51,179
111,97,59,56,179
53,60,25,73,179
60,20,113,66,179
70,20,35,85,179
106,36,17,60,179
104,61,93,13,179
17,13,42,50,179
31,12,100,54,179
57,74,67,24,179
111,38,41,52,179
63,63,98,104,179
4,32,62,69,179
8,51,110,95,179
109,66,39,9,179
95,50,19,78,179
38,94,89,110,179
25,73,114,90,179
81,27,109,73,179
58,50,80,57,179
32,78,82,47,179
27,21,49,27,179
45,30,104,118,179
118,90,83,47,179
92,31,68,56,179
49,84,79,24,179
116,71,41,81,179
34,84,22,69,179
31,0,105,93,179
77,37,48,12,179
22,60,43,25,179
115,79,14,49,179
37,84,66,3,179
118,98,39,84,179
104,65,30,11,179
42,17,15,71,179
47,20,95,115,179
25,45,115,55,179
110,76,114,24,179
65,44,42,76,179
20,55,37,6,179
102,38,17,10,179
80,46,18,4,179
107,100,73,50,179
46,50,41,82,179
27,8,87,51,179
38,80,52,38,179
49,85,39,88,179
32,15,13,76,179
12,30,7,3,179
36,4,118,101,179
84,59,39,80,179
21,78,54,72,179
34,91,68,27,179
13,75,53,76,179
18,68,62,35,179
61,71,57,49,179
86,99,92,102,179
21,15,86,99,179
24,63,109,42,179
27,60,104,24,179
5,45,91,13,179
22,21,89,13,179
115,74,109,51,179
39,90,111,108,179
118,42,18,0,179
24,78,62,27,179
33,73,108,51,179
88,56,84,37,179
112,100,55,38,179
66,41,15,25,179
43,27,58,52,179
